,random_expected_cost,random_true_cost,random_expected_value,random_true_value,costben_expected_cost,costben_true_cost,costben_expected_value,costben_true_value,optimal_expected_cost,optimal_true_cost,optimal_expected_value,optimal_true_value,cheap_expected_cost,cheap_true_cost,cheap_expected_value,cheap_true_value,good_expected_cost,good_true_cost,good_expected_value,good_true_value
0,4985289.402914059,4352380.8639351735,6.471730901538715,6.319935462601437,4909301.546869013,5599448.163815101,18.131346123797382,16.883317219886667,5015807.113960818,5583535.317889264,18.37532074071407,17.551906524561648,4660170.526893985,5286148.336956614,14.11066899598835,14.571973405075985,4931052.68390854,5238247.992919989,13.25167457897405,11.559758513271753
1,4783943.036843564,4808485.270569393,8.554370096635951,8.39498925281988,4891809.816077361,5882980.106652735,24.349634464056592,22.66967659709074,4891809.816077361,5882980.106652735,24.349634464056592,22.66967659709074,4677103.546094145,6045217.555259843,20.871449738861223,20.431949411269034,4565644.803538767,4582174.394965023,16.575177191412948,13.854380662315881
2,4712589.185713621,4788413.239674948,4.951999701479849,5.562949428785561,4874532.346639575,4886769.876515583,20.463430230928072,18.737177315039784,5026134.491623831,4991443.788634535,20.545686338042465,18.77796567835957,4933612.594357586,5453390.119487312,18.400524666744126,17.87528428791163,4793952.388217361,4803322.967387098,12.493927036235545,10.483461792234797
3,4974606.899114935,5552539.709851453,6.575581650760583,6.665161625113944,4670758.7172193695,5189336.760824851,17.02947832335879,16.851766715215806,4952491.7063735435,5336052.524863473,17.898483099567525,17.005080821437623,4669774.176178534,5397564.169115356,15.175460986351496,15.912026830784267,4652628.043226246,4501834.605688281,13.155444249324729,11.024300824335398
4,4069998.6160998233,4181826.9885442904,7.139659645055486,7.511928773864595,4722148.969006446,5002149.110230412,20.180566913247038,19.346992983711605,4999095.969523648,5471286.759733415,20.671489637777967,20.524420958074728,4853622.9749636445,5581097.751280284,14.87816954484381,16.24939700050679,4020335.418904413,3656082.4657356273,14.527419913951627,12.89704370798034
5,4596633.817173438,4614143.908074038,4.665903610682868,4.101214874944376,4969155.267894488,5215793.255540097,20.77783577077948,18.50136183967227,5034946.306906729,5126694.126734466,20.80108985624888,19.19159227835111,4807770.446593356,5486226.793071983,16.340951979226336,14.855051815975656,4604257.888336398,4299080.816894064,15.75301390144521,14.127350736676574
6,4711191.590298638,5280795.3112783935,7.702218193714998,7.547966678623783,4807507.985433499,5628085.614353661,22.28574968104301,21.31051616411821,5045989.315854201,5722274.333911935,22.595133182602442,21.383696946467325,4780896.865088148,5705659.8637832785,19.31635185303655,19.288556927830335,4802838.994301103,5394369.691744402,15.012866397438222,13.204174996236148
7,4012411.2452394725,3818603.7042017695,6.558746280734597,6.508059731541843,4809040.393859027,5197144.436752939,19.246417366693613,18.617054034476553,4901426.794187825,5173254.894785315,19.361170171225424,19.20586555236693,4897066.3606090015,5470738.709090147,14.597061907556688,14.814680119397519,4255794.687857361,4280843.085638221,10.157420450965974,10.192754403831668
8,4918955.7599866055,5161941.497718943,5.699667774897505,5.988674722742659,4690682.88825394,4768024.8288207315,18.9977375546636,16.146321198986982,4954913.576929444,4934666.295245189,19.74066162060693,16.764562220369818,4699103.091573695,5507521.18780505,14.72443740569149,14.099137415705872,4164861.3528150152,3668384.677905364,12.611888183282993,11.044976679554885
9,4795417.865340755,4847170.714411769,5.294172868978338,5.723091830684652,4490839.447416189,4776790.52436073,19.34155833289907,17.280340297707973,4993459.8738568295,5331097.497234389,20.702156640795586,19.28273023678483,4811317.176591565,5449594.410565703,16.411259832352556,15.192147175936633,4568681.789143713,4432968.600086864,13.977917026262938,13.715061810647654
10,4990269.410734665,5080882.859106265,7.43026324282564,8.07173699798639,4782618.760011092,5290209.713477828,21.313268212645596,20.145048276725213,5111784.405759415,5500974.929482568,22.183186701530474,21.33801584920812,4765653.910982147,5531583.29433581,15.855042457444283,15.415853651138116,4674680.925333599,4310525.342372192,13.558008090146757,11.671150744503183
