,random_expected_cost,random_true_cost,random_expected_value,random_true_value,costben_expected_cost,costben_true_cost,costben_expected_value,costben_true_value,optimal_expected_cost,optimal_true_cost,optimal_expected_value,optimal_true_value,cheap_expected_cost,cheap_true_cost,cheap_expected_value,cheap_true_value,good_expected_cost,good_true_cost,good_expected_value,good_true_value
0,3477303.343425715,3772012.140269917,5.741899981191445,4.854652475578164,4874359.124475409,11178790.928039715,28.930282442870784,24.020065217250277,5101601.349589695,10348175.398111396,29.166381914509113,24.060398133242302,4907381.218597408,13049819.69197064,25.199753396087722,25.012881033707647,4833064.049245466,4511147.573522945,15.080020239545325,9.59165010745847
1,4918549.232601562,5121615.948866287,8.42540453404099,9.363837151660027,4751079.297256439,8874768.010728171,29.574204805054293,24.458293096584818,5170253.152901452,8757901.41571762,30.948716634305793,24.40874185436501,4835623.26895673,10897658.553458394,21.97322954364449,23.859984869067347,4978690.609089807,4363005.901149697,21.46794403543228,12.731548508898474
2,4577598.624516516,4058914.6206016624,6.398072203658726,6.069537782109076,4912961.586511205,9613433.536549803,25.816372176269432,21.657411880483767,5037261.141402223,8894253.832942178,26.019948526730815,22.549416454023703,4839944.584364471,11394422.95181272,20.202454381803005,21.131975852565812,4747847.276723371,4882053.203236706,14.854990677579352,9.118222277594178
3,2845214.203058503,4111997.9043229586,5.204461439885383,5.992074788014536,4757309.924941965,8363828.510054989,25.40642728495166,19.8424779458802,5091202.719028296,8022411.21089956,26.424766587540564,20.54127764648613,4792900.238365611,10981526.460321054,18.731232843258358,20.206446313573583,2681497.523443221,2814836.442650181,10.022889174942545,5.427483683997668
4,4956534.890949922,6591427.202300172,10.299631616268934,7.948283796337388,4679829.452711692,10342288.959042897,28.25602635554362,21.927607131965274,4984198.997146909,9788607.989194473,29.415345656689126,22.288620964555072,4825299.885641437,12028031.935733538,22.960801076197782,21.531932440191497,4188596.6496824753,4191340.3928539217,15.16613364329399,8.825308426360806
5,4816646.328960653,3562188.2102916003,4.433027177498644,5.649363833969834,4795125.043985547,10518811.853059147,29.81414793394284,21.969647160630632,4921877.886131601,10160205.61121259,30.314369358478334,21.290819031823958,4918249.539374744,13194678.971566373,24.99264857524313,23.334271674852708,4844132.6551506845,5704806.828047255,21.54562989038027,14.363245023494857
6,4310693.561618462,5057449.72423224,5.940834532680056,6.237530873150465,4739786.06125834,11440102.782884575,34.62406081562587,28.33132455435616,4990800.708734884,11272173.976223603,35.51126828758209,28.173158926648032,4768977.483200488,13737943.954663297,27.24264797658024,28.177905720130894,4199635.236356191,6369187.960763781,25.01952097149725,17.073237517990332
7,4025850.1481941943,3260925.0873112604,5.10795547415921,4.973651985266887,4584803.169719565,13085000.0111803,31.18445341255711,25.574511492494526,5115584.901479745,13283382.43724931,32.654617943589436,26.86739120122098,4726758.713196412,14701653.235426273,25.936576083374405,26.692213766335506,4788672.633576756,5591091.999219885,16.20622899031965,11.698089484721205
8,4637872.9133208105,4317072.884838765,7.065473174263681,6.792623824823088,4628764.039066107,9185510.900126921,27.407142355183016,22.64990498995183,5088659.0076111695,8998780.165900208,28.914032175965286,23.116728890654628,4917919.321004636,11170115.980428774,23.80954844978114,24.71807941179106,4525962.82406591,3970557.199578267,16.672707540940785,12.043092687517028
9,4970237.589121356,5942386.565399138,11.668933325377715,9.501726762216505,4916303.724032841,9255166.956765749,28.869593060312777,22.87462871946982,4990570.797821825,9189606.796711775,28.99105751386907,23.591222815467884,4963095.8378342185,12542710.56614567,20.546119145802628,24.135808561051594,4198683.964213306,4624373.967142424,15.282224333528557,9.293327630160967
