,random_expected_cost,random_true_cost,random_expected_value,random_true_value,costben_expected_cost,costben_true_cost,costben_expected_value,costben_true_value,optimal_expected_cost,optimal_true_cost,optimal_expected_value,optimal_true_value,cheap_expected_cost,cheap_true_cost,cheap_expected_value,cheap_true_value,good_expected_cost,good_true_cost,good_expected_value,good_true_value
0,4427839.126288744,3963624.916173776,5.299653309563639,5.674863517503046,4734434.302502946,6162349.995963559,21.662365599622138,18.213526429062597,4996496.233133565,6308181.412972525,22.061737596543367,18.984462543098893,4791314.253270074,7266477.450497331,16.894845634317015,17.189452345551796,4036453.6737141004,3636657.120516119,10.718769853399271,8.849473997034483
1,4608823.339427534,4489534.594851437,7.93295427284047,7.07726223948958,4570282.793562868,7056337.345194921,20.656958454345904,20.555728587431126,5082177.654588417,7324382.453263609,21.96186566791248,21.35728131713757,4993004.532035856,8210454.569378489,19.89628927029477,20.98076399381023,4902155.29492851,4423060.399511698,11.58667992389548,10.213291961414491
2,4675421.00996981,5060766.719164403,3.8877774012799637,5.4760964849181555,4644831.508236052,5459633.456557247,19.87565504945911,16.300420829344457,4893266.036929981,5700947.993249377,20.650140799015343,17.339573586120043,4776227.027673809,6799782.6368269855,15.86224484602709,16.313312538207764,4601991.223328088,5176482.729875784,13.562469133367605,9.439543308237136
3,4721029.949679111,4609722.180978541,6.933855510692849,6.816162905155796,4519054.028730317,6103525.024911219,19.987590340584916,17.161904085746666,4961557.876203551,6234994.345554551,21.31120022997603,17.939902177525145,4802915.396354968,7322592.306923091,16.727652784015152,17.258945518328336,4680669.748933908,4400611.780633743,16.722101480204575,12.444876605865574
4,4291444.862282092,3849816.479586365,6.681057609743275,6.228487478219098,4454000.255138977,6984331.776244514,21.61750372842243,19.570177546891117,4892070.583308675,7371088.322789154,23.09116660709406,20.22423559733164,4708439.98048528,7445541.725625355,20.00215950658429,19.283088950877946,4780731.768580046,4609850.201506166,15.648317356062751,11.825191351893292
5,4727696.26717402,5011427.272466313,7.086593070449336,6.587673065609031,4663914.772981768,7620765.777020547,24.565033940924963,18.905086347827744,5052338.006357027,7695621.5230474705,25.820568788872972,20.42385791494287,4894762.6469564345,7518002.3849024875,21.09617560076592,19.10418570639277,4649744.1517055025,5218150.801451054,11.334213529930722,8.643750743026931
6,4955529.97272731,4732236.664028014,5.114148444370185,5.296123271818988,4978389.653160046,6669980.512571757,22.905469773654357,20.36144295231255,5000420.446852006,6414501.240595074,22.92614191256311,20.802491936143596,4703125.133398157,7070093.376466062,17.87232907863689,18.673981166002307,4818661.431915591,4859150.487338472,17.349198933943704,13.232197366321312
7,4988429.415463481,5319880.0673364485,10.0226327094344,7.670030720162968,4694410.291382771,6609944.610336979,22.896700331627393,18.01452508545804,5036876.291651821,7043920.686256465,24.001485331154413,19.957976996911622,4887551.483021102,7828721.678313893,19.216912913732134,19.173643790369283,4574580.330685981,4438704.345640632,13.238481009787995,8.925520713129647
8,4959991.120366707,4959179.449927467,7.942944790097451,8.255894242410792,4897040.888540254,7052130.619917897,23.19166766558115,19.060387017243354,5020052.449558025,6995891.248392051,23.419391876208508,19.19578179701449,4957303.0918666655,7382758.021987883,19.605266839519167,18.08547598985806,4806345.716199321,4961656.07428281,14.636476416884213,10.681343599812884
9,3985393.7083222456,3515551.682108098,4.72989806781838,4.458746951323196,4935024.246987306,6274247.7540458925,25.300565422853612,21.652431711611193,5012051.833843671,6183491.67218231,25.4935978156782,22.163686403482757,4982893.997090493,6608477.798559844,21.14157486848329,19.316777326783658,4420354.527243356,4732840.005415607,17.756339073353736,14.304732780185125
10,4751915.102789564,3974602.435824268,5.619130859916384,6.4420306574423964,4916340.2491016295,5713889.910596295,20.697969897838878,18.30037259721911,4916340.2491016295,5713889.910596295,20.697969897838878,18.30037259721911,4613457.3941149,6866748.32070159,14.897744289601635,15.442203730135834,4607857.338869932,4054141.604871011,12.820110539771665,9.64283358392686
11,4542755.092404551,4988664.429088407,6.984041521583554,6.660987509326873,4685259.515363479,6225308.869812798,20.95119039522914,19.87488947450763,5165555.237914175,6429672.020271656,22.541598235257773,21.60215359729296,4734664.886553647,6972814.3557794,16.541311238814774,17.809615883984154,2111554.827833664,2204961.416150369,8.198596624811234,6.708964617164642
12,4571799.442935052,4291249.362959657,8.861995496857277,9.172045147334387,4535221.268465315,7100683.974226567,22.818613037409676,20.999723944113416,5029372.025437942,7427942.932357306,24.50053745544861,22.196963916624888,4987788.316908887,7287232.521675323,22.75166974892615,20.304244728093234,4690488.935642986,4872008.023800543,13.529580878965959,10.550007192501322
13,4631807.003749837,4831013.2436089385,6.505284491607532,6.855680586285432,4925613.408571312,6365860.457176918,25.294556783114146,21.874583567910765,5017251.144168299,6197533.579879934,25.558496531548805,22.085869375627958,4724827.274337011,7647567.629027584,20.16237048166117,21.64444176041386,4809767.839241166,5167908.3122101985,18.28578145584572,15.333761112887402
14,4503896.988938502,5367059.427691118,5.140268511310823,5.414391651298858,4876949.651816993,7072860.295601148,22.02918989934344,19.900295242102317,4911651.183392692,7341752.32162616,22.066152112769895,19.768546238444976,4970743.542630897,7969215.821434532,18.842441302590522,19.907171040413818,4748708.352996107,4041477.909834817,10.400904215141715,8.016362719822324
15,4856065.004002584,5101753.9574670745,6.8531614367170555,8.091456000492784,4967861.944319858,6878350.597159054,22.825621141696065,19.058365509843195,4967861.944319858,6878350.597159054,22.825621141696065,19.058365509843195,4755382.967085635,7224438.110460551,16.874750883079066,17.83226660499654,4938697.397420755,5610775.146508742,18.472586696468984,14.542916074866856
16,3490385.8236690825,3021505.3028993243,4.211120560507457,4.223698958231846,4729463.964119895,6296026.771786185,22.57421218955416,20.059880387673022,5110626.096883398,6440631.137529761,23.63429562575621,20.95182428319818,4742163.644093072,6415011.896659395,19.472842040485038,19.25655058019844,4505630.255842068,3700983.8247176423,12.51325551427016,10.417576570107146
17,4783331.510688093,5342665.215248304,11.856477743590087,10.97137749481353,4636296.282191576,5974799.093811914,22.942439099181534,19.524739191299545,5109790.739336787,6038179.038560319,24.311584021788832,20.370647022040814,4834836.614182094,7001028.726402469,20.43796655616329,20.466340154967423,4154366.9291652977,4012327.3277597316,10.404136146053945,7.859969536520423
18,3762133.5532209887,3237760.439257905,7.472022184825119,6.329974820588518,4902673.134918387,6323408.6076928,20.07150471788448,17.015757387760868,5010194.933387289,6355749.596940394,20.243719542622618,17.132664307141983,4659394.025272891,7000719.514640935,13.121074273179659,14.25535694175669,4463078.502008417,4781577.573706577,12.321087813517519,9.21466588250777
19,4736444.329594439,4496669.536839713,5.98150886406324,6.028580248161799,4723022.963346157,5647551.574555028,22.380255694089342,19.46513584695408,4928515.923419673,5834033.390239498,22.860995059725887,20.064241258851908,4968501.291185634,6578760.976887686,20.83486914740502,19.2180806168455,4931651.721643515,4495008.786217781,13.361277062804522,10.548626396647279
20,3883207.758412457,3873213.6923158625,5.424162648140644,4.694102422859207,4664933.5450092135,5811736.22876922,19.265511458718187,16.479452465274516,5025740.448555362,6128635.238534693,20.278600111311547,16.783427463956066,4911064.986997624,7220233.253586891,15.139660021891743,17.711468861829033,3155711.0911931642,3313452.869058429,10.127315574899429,7.053004691334205
21,4351640.178492629,4796473.173606012,6.203369771484613,6.132584398819239,4705524.401809258,6201946.27751142,20.318436067514963,18.63039006617511,5032109.464193641,6173549.732945159,20.79863846726315,19.228990817037364,4916999.537284566,7241405.766481948,15.752900284705145,17.63735544710641,4536650.255560033,5275175.215793097,13.252530972574505,10.6172369507918
22,4518584.127848176,5022501.033952231,8.271302532837943,7.839605820019157,4708991.320852181,5822486.620298001,20.794771210177874,19.832118433600968,5013287.9234193815,6136499.938471955,21.417312778435374,20.526613719076927,4929633.215145557,6150934.917720817,17.45670978636273,20.13513799250236,4680644.121156266,4284108.172583277,13.707235510573712,10.884537275563853
23,4776541.9077526005,4605044.864837511,6.01115994395683,6.908994583586907,4777416.293161249,6986914.767572435,21.508680102034656,19.083482131828543,5026226.572406755,7148564.03416794,22.19037966417277,19.06546851114657,4933030.577785928,6959565.879156539,18.424237402354017,18.723265389002982,4620898.856622499,5544804.688506123,14.825467646284931,11.77852674440832
24,4838863.953386375,4427259.282239981,5.80441243212135,6.406288727735376,4883194.575874477,6396432.61774441,24.777342057356616,20.783400903512018,4947355.533549138,6302345.098912346,25.011620091205636,21.14503609921128,4843884.565229864,5992137.909603469,21.259193745319962,19.783042604254998,4110250.145045786,4460639.461528035,16.718382449733845,12.797826480007828
25,4454431.2123214835,4168661.3555920017,4.6322673750769185,4.7123254455871155,4817600.695447463,6399191.712384199,17.96536939499897,15.526222670008234,5001960.970665847,6459871.821733993,18.253925869564547,15.793958117681898,4839234.227198578,6875949.027082801,15.396254582078303,15.483443777202874,4860018.080671717,4519422.081215065,10.487532318385538,8.363255054118211
26,4538047.947565282,4034805.8871751437,6.885409310550946,5.828220867937318,4920670.82980826,7029953.947838727,24.8428618801582,20.526940195226995,5040302.20095779,6937624.109068742,25.091555479490914,20.60593817132571,4970492.3126591,8156873.020766655,19.993902148198735,20.24876488308036,4450007.737020855,5011846.84624977,15.294398938209333,11.363946370211009
27,4615775.445225789,4392869.803028215,7.6590343238201,7.582927455915283,4763267.885118984,6036968.355942691,22.587058493423328,19.484450514887456,5046558.592627336,6237673.832203487,23.31661965919159,20.477282158852358,4824496.801049919,6176206.694034355,17.141591013735955,17.950840980868794,4449219.725960418,4454636.182876869,15.214089942216177,11.857179534421121
28,4785518.413723216,4315921.611048662,4.416911336588781,4.153776682119546,4880602.805240704,5730332.594809378,19.452079114156152,16.91087864895854,4939543.945612638,6076269.968234845,19.488069171165034,17.593360248170036,4777941.296294365,7098299.7433904745,16.35512546382384,16.346145094699686,4483576.740865649,3791755.792685449,13.581392821236205,10.787214913008915
29,4201371.576076078,4263433.711090578,7.640038215067054,7.059132565999418,4624606.966430483,6036283.881776249,20.551478889624622,17.42153233091665,4983222.3588913325,6424165.545288778,21.545967588139337,17.505244652991227,4821685.235490133,7527377.593655562,16.209929234662035,15.842577154470888,3468272.415348594,3856065.362808774,13.906265619809918,11.306562776713935
30,3885219.834948615,3639142.3430228885,6.419309891557667,6.096520202686613,4849864.062834106,6502792.914568212,25.808815870888356,19.415912427391586,4925062.46802167,6705425.95269287,25.99268259308102,20.394425411342297,4712109.646196203,6608570.82367646,21.09064718003243,18.417770807830976,4973119.605810099,5356545.123554974,20.41173592654125,15.970152861200456
31,4282875.507851029,3723947.1541211605,3.681475341204139,4.436664630140479,4817499.753655134,6384576.248451709,25.913419779000446,20.264893892812033,5024593.025467806,6574793.639703736,26.318254018683344,21.108933625530266,4988627.215627157,7867441.64413932,20.40223324230982,19.9379289655857,4833676.116492253,4768545.626874559,18.97366338821404,13.708053988489638
32,3800568.359660154,3676950.4963647043,6.074268382493082,6.569387857554985,4953992.141161873,6120430.051446598,21.855929879719472,17.636331458394245,4953992.141161873,6120430.051446598,21.855929879719472,17.636331458394245,4696637.538193822,5569694.828479417,17.244112024502993,16.135240249213098,4734159.968577167,5082340.711127231,17.248102279313066,12.68596484208315
33,4506930.95869893,4778784.291826614,6.855310253579668,7.789572226855079,4854309.052514355,5498824.699599555,21.71139627143605,17.515956076143727,4996090.736863087,5735191.964785402,22.10536566288666,18.153416598226908,4738912.982960814,6204432.065433884,15.433862746973436,15.22553146038659,4832051.549832577,5151234.436906765,16.020070513550873,12.32719434569806
34,4838075.620976433,4754087.216859,6.259670189848025,6.2982581779726114,4609106.943450237,6144225.91519069,20.013957838176626,16.88853228832575,5001453.430767527,6410432.339015615,21.202166369977167,17.83602767636828,4785408.058841367,6629471.829271027,16.102151865129265,15.608454702660836,4618428.706466132,4180972.9094592202,13.00741964867392,9.92700700847081
35,4809686.932479935,4867782.547279561,7.691809224365634,7.051009055494721,4656337.68841255,5988745.01916688,23.266160790711528,18.4779685932781,4913545.071267982,6140270.369145859,24.091265538845178,19.554013683747097,4758776.677515107,6808739.157828196,18.1287350046353,17.74821884199936,4957835.764332547,4746429.5173736755,18.54370874727556,14.156281741614066
36,4764330.449691093,4626221.685485482,4.334116080897302,5.494444257861672,4812711.42498597,7490655.938258806,22.599333419835887,18.823307890139002,5046705.773435091,7413779.420438802,23.429769005701914,19.462804099119793,4767818.954909919,7841588.2286305055,19.09447128092453,18.10389948228419,4838742.938289514,5345568.247276509,16.80617817283084,12.567385173141687
37,4671740.1232159,6164801.210509714,12.035019005010415,11.789733835669464,4897864.348787662,7134252.87239205,23.661075393134798,20.820128566276534,5039452.905301605,7119138.354371861,24.030189592402493,20.723477988560507,4931247.393257114,7644928.134974194,20.633632990578764,19.91448200471476,4184082.9323619404,3982707.292880118,11.649590364930015,9.150130246727839
38,4945517.303024326,4951998.819331521,4.8663057028690995,4.246907054973515,4908116.365076253,6241444.054255741,20.65635234288341,17.03271894785563,5090868.261515682,6349914.272367725,21.041626218996342,17.04524372145429,4737068.533630516,6455288.120989529,15.091248496250214,14.921364158351341,4712688.390714447,4819745.313922851,11.955967847002665,8.217192379885134
39,4577888.514679072,4809725.172447206,4.546470026860982,4.601000448882588,4705007.057782413,6275672.2725651385,24.009212512517955,18.872854718133354,4873528.084156628,6326219.369768492,24.245808757480933,19.029338149323607,4906873.78653199,7323096.364751744,19.778305655894183,17.79334069985889,4890710.987025017,4761653.202651997,14.608375100845803,10.934345763557532
40,4698865.200090181,4074267.194050527,7.319893361437528,7.007596384304762,4698909.2884537075,6864351.74825383,17.978356696376096,17.330090629368716,5024328.690803246,6822959.4795211805,18.790522047075655,18.351691212905717,4779273.387213948,7449109.355248944,14.593867833362097,15.575495616622325,4994477.119766393,4799161.197589737,14.14639526505512,10.583724988374396
41,4367403.275551455,4204364.286714787,7.792503324567971,7.4318490511157425,4818538.015722198,5751128.251910506,21.524177169979595,18.74472847410843,5064459.678199445,5914247.774231207,22.245856481943306,20.221845752702983,4931146.262983444,6820817.395919392,16.191474449185236,20.791864996440133,4874771.878022525,5009391.9218194485,16.641158602238406,12.810538112372214
42,3784130.4304622607,3930375.1349107823,6.632055588702589,7.095113823849378,4747483.13917344,5351116.553001138,24.193160485573628,21.48178037879608,5166030.407692355,5724064.623748057,25.1995345155894,22.526991970654564,4793031.521873254,6160818.984069348,21.13974662419668,20.597454308716014,4294268.955963707,4829765.369846532,16.996578301686206,13.676934199970042
43,4665583.986087488,4299297.414641417,4.219039809928259,5.242724645464059,4598684.00848343,5765847.952117212,20.56478422625607,19.296830245417105,5057048.499465056,6245916.222050221,22.112065476165938,19.769871307345245,4691234.163690945,6701813.795322624,17.523196133610558,18.784861503608706,4660147.24386925,4513410.599588893,12.398823724219081,9.689606076934137
44,4876709.122708427,6363104.353980778,7.9840063470588065,7.720033568911454,4279809.62166868,5986666.209342021,19.058175608381124,15.685714246389093,5024448.453172901,6566157.976843904,21.262020867261867,17.663091282369074,4748664.979456464,7286821.518711232,16.795841895618747,15.472779572163944,4613828.247988744,4476904.865635883,10.478965384277414,8.879070066098182
45,4892696.128668612,5384787.638536807,7.236651717635069,7.787462325122644,4845391.61085289,5681518.822005309,20.078333436974617,18.250012168140948,4977033.211568861,5644274.246385697,20.38595292755927,18.59579430830203,4805293.685433775,5883340.923236897,17.005797224929335,17.268087174993028,4558087.304056173,4729300.248980671,15.237054553717181,12.107445410778327
46,4816596.13115181,4592219.231759099,5.0262797108771995,5.359315694894894,4718998.688621519,6729431.666257736,21.132074813284348,20.329442801041218,5078237.052605002,7012831.400486728,22.288697107725437,21.469431119883975,4978887.40753396,8638425.3585282,19.908989747675243,20.127015990341373,4788355.680254348,5197149.149490205,14.183995319775093,12.631346494451533
47,4816069.445643142,4407263.17773888,6.941914439670145,7.380473053790451,4881891.924574945,6679326.83814014,21.65401998586393,19.15483404128278,5134845.0966652045,7026285.523447175,21.926364205295872,19.120528769005325,4699332.045527236,6946309.376416997,18.07816441553717,16.847836060856345,4993378.559986554,5230752.1473504845,14.113876332664965,10.545432092328332
48,4873661.583089683,6064288.562136114,9.4144028606447,9.161341480225252,4816577.921273424,6865024.145810046,24.789214342384657,22.60114831794735,5016706.81375072,6738520.746154952,25.07357195234733,22.582559727720973,4888930.314162065,6451556.148268571,21.948320248536643,20.378808426774626,4958408.016719979,4602860.107914795,14.256083242517697,11.746711918463049
49,4765813.441794301,4528808.654112278,6.077479627647609,6.580710875288905,4821613.398328403,5765149.132538177,19.891108606968775,18.173441763653862,5007081.799408624,5891823.636827109,20.362082797566845,18.408221516789006,4705538.19040873,6633188.48025665,16.532068935864913,17.978851784556444,4121159.2773139807,4577396.6897335285,12.736316153880756,9.79572423704257
50,4928614.033316196,5262115.478972591,4.245199425479351,3.9879154787889886,4770524.574676138,6556873.176036517,23.6728039077948,21.977633382663768,4993942.997028462,6596219.449935559,23.967246225169223,22.17629786288484,4718827.712651759,6570329.134497578,20.178760599720903,19.478637945167165,3857771.587244859,3667400.3784179464,9.716420427053858,8.145143898857489
51,4483409.290282503,5452034.346341093,10.929123154081996,10.024122398030169,4947634.65855282,7069301.498240752,23.919013855229778,22.195227576002637,5010686.368724826,6968705.985650269,24.114756696164907,22.70270184669607,4694020.1507000495,7342008.195466292,17.292109661460884,19.32908512119961,3958732.6602003416,3719483.9173775855,12.746906353258463,11.129818652726074
52,4395923.305975914,4527791.433603157,7.167935896547473,7.587640209181959,4852502.590328213,6718078.597880901,24.49450777984154,20.4108900853128,5033636.031018514,6898113.887779927,24.859209863636778,21.447565629511644,4834853.437652051,7001094.606792007,19.114188059564693,19.3252776253257,4716436.505071905,5280161.080922409,20.670953983911556,16.001436978488485
53,3871788.6101224967,4371851.3904334325,7.689703276489455,7.150971245204045,4669698.658194297,6389051.20054488,18.021294388990537,15.521263171197972,5001559.744561792,6615089.502914105,18.788358443178065,15.96586045008617,4794240.2344692135,6631870.487055766,13.372214827633838,15.496797603352334,4659264.706812641,4799934.520927209,14.487197657715646,10.891030170415775
54,4324685.814879529,5058021.655778336,6.1239959756385405,6.572318022197436,4881566.604102226,7142840.789119461,21.175082918871432,18.756537184516734,5028585.975711939,7140617.756759653,21.58516528322077,18.81420567888073,4939956.0410729265,6919269.765704296,17.33121584539657,19.10866239163825,4735481.973033024,5092103.9362898525,12.751914876978457,9.81870704431893
55,4701632.124743791,4781832.792587101,5.798857122793821,6.412483408730926,4904453.561745198,6541485.833960883,24.904142396884154,21.334218965078776,4904453.561745198,6541485.833960883,24.904142396884154,21.334218965078776,4804611.077376977,6616623.50604628,19.36435224055654,18.020427914026158,4518711.942605032,4689510.770365087,16.870249112546233,13.264841961495023
56,4360121.335035618,4137831.0005279714,7.30925075894965,6.504788802488077,4667828.1184493685,6543814.807904929,29.000834241259575,24.251911136523436,5020976.551721396,7108588.128401996,30.158206144393432,26.192404693106244,4715757.235924981,7443410.980921104,24.82927387555622,21.771327850233195,3769740.690227481,4395818.5459844135,16.786571225617408,13.029996442056577
57,4678731.960809598,5794627.265482843,8.185297762317614,7.122898764232786,4321543.766936777,5556622.574993326,19.231418648986207,16.667475958866028,5026634.208167295,6155909.863713899,21.055022285636696,18.626660234264662,4691120.796741589,6588312.657660622,17.838186170809152,17.89652554881086,4791160.671907224,4472129.564113621,15.753475585494494,11.710774563117116
58,4789320.350726184,4921285.816529106,7.1967291878775255,7.521356164501062,4796799.216583345,6197152.295999842,25.51792989670544,20.721124067824608,5028242.856056418,6187582.910514,26.087042356927842,21.08830029834396,4698432.2118049655,6740307.166705698,21.021275700313616,19.405212311810843,4735186.709839187,4739328.839902392,17.533088124705156,13.492265879857566
59,4825499.391090091,4671887.439404631,6.07026591366391,5.326734053178093,4612456.8908560835,5956132.16955576,18.78770780933784,14.704929968075186,5123156.475546498,6171287.851141548,19.856632036946607,16.331330409266737,4674265.243767083,6174422.76510315,15.89005378551186,14.439523664480229,3495846.3913600575,3758050.550278425,11.470140238014803,8.233607809071692
60,4789573.076398984,5227610.386382224,8.565614602989548,7.963146168086942,4891860.369987041,6458913.96872567,22.630743854887044,20.615211510602407,5041744.143098727,6456440.643134676,23.048816866255457,20.869421797539776,4686008.357756468,6361174.197940821,17.086965743244075,17.84966295136522,4615428.167136237,4582950.566028792,11.477031546472272,9.246167820368436
61,4905781.964751128,4191376.2913131835,5.5908569571072295,5.1217515820896775,4871792.798638079,6282558.226503847,23.857079631520612,21.11023598738569,4871792.798638079,6282558.226503847,23.857079631520612,21.11023598738569,4939539.817958625,7080823.398571374,20.956102990186018,21.1950570975167,4809790.877771262,4599659.052104396,14.990664665757897,10.735163931474114
62,4893332.7464073915,5814417.054455616,5.244776764704616,6.014402644624596,4795908.629426461,8330884.593631974,23.249119740732112,21.67997589502279,4955996.85460407,8357424.79799974,23.514588197969776,21.96604842862468,4919549.264837238,8826815.123368593,20.960664973313783,19.631997570916724,4689422.7691785265,5158952.732222797,15.18513664888752,12.837778208648533
63,4974864.5747836465,5449112.288352739,7.405834999774545,8.214853124110459,4509275.804565282,6155305.778859067,21.744711845730727,17.909620288670393,4959524.797970284,6730478.199934713,22.973192326949135,18.418552353276166,4955440.067044591,6763202.011612558,19.007535877019887,18.180316016239097,3992808.01144924,3674506.7545448104,10.669993729780774,7.5703381037070265
