,random_expected_cost,random_true_cost,random_expected_value,random_true_value,costben_expected_cost,costben_true_cost,costben_expected_value,costben_true_value,optimal_expected_cost,optimal_true_cost,optimal_expected_value,optimal_true_value,cheap_expected_cost,cheap_true_cost,cheap_expected_value,cheap_true_value,good_expected_cost,good_true_cost,good_expected_value,good_true_value
0,3902280.0138304397,3221750.348500842,4.6942919967287775,5.428044269820479,4778039.817790643,6146321.591142384,23.224706617806813,20.49728737039067,5029873.953660735,6415266.6974438885,23.832774767234465,20.97826391676087,4687634.1394608375,7398761.559994399,19.215471348578628,19.430552008326483,4392584.713463615,4880694.234766572,13.759623496425432,9.864498498090652
1,3888978.275744847,4537360.836675865,6.557050707192003,5.900499909984679,4919225.922301978,6162865.1496792175,22.310699393142187,17.826897577863523,4919225.922301978,6162865.1496792175,22.310699393142187,17.826897577863523,4940369.066919036,6659633.83389197,18.791320476904943,16.76115784020656,4856181.4479573015,4649820.997564961,14.225856552749667,10.775842260058955
2,4482600.160289291,4524350.64452154,6.656328031402759,6.563515905720214,4738173.977063104,6699099.028193397,22.27399117074584,19.476888667002534,5203541.419722274,6771119.827922728,23.496783405681537,19.92227244045741,4890818.409973046,7656607.669489147,18.60573411279044,17.703990419770157,3926754.286410939,3760846.1185570024,9.149051794891642,6.2568517182398615
3,4556964.113198183,4378701.3326543635,7.542248447709941,8.282411498828736,4888175.671380283,7151343.677327937,25.875036269697606,21.5122816667724,4952590.31751126,7060356.9595155455,25.948875841703764,21.99027037011346,4992356.605068217,7573223.903598419,19.112416698163166,19.01551707221121,4430720.243411167,4998010.247224155,19.311573648853923,15.435045983448022
4,4077823.4973358694,4853193.315715808,7.615177475312009,9.018076310466437,4911647.908589087,7351630.9614687115,25.513427226520534,21.67473134021131,5150228.496151616,7217395.774805305,25.925464429750143,22.227353325288586,4804525.2936131125,7956707.75617885,20.84470672606519,20.095105114843474,3972490.2950744387,4296238.403259145,11.315166378662541,7.385195471524578
5,4248984.271804787,4185048.9270090954,5.740239917252573,7.0823771883281275,4971317.585585202,6849913.523259267,28.19803591050932,22.201145681577028,4971317.585585202,6849913.523259267,28.19803591050932,22.201145681577028,4903442.579636915,7349221.208285749,23.109036742724758,20.805423601427055,4398916.098719,3681473.7858141297,10.945411991424642,8.366548856361176
6,4953433.591898495,5150206.680254049,7.019805136715181,7.03283929765268,4865784.321919363,7066224.685648958,25.108323290398353,19.117377899382213,5076655.548797284,7027429.122910418,25.81559168933456,19.724851033472774,4905630.3113653045,8080301.3398543075,18.145328551322216,17.60555465768522,4846859.3767449455,5276688.198829566,17.55004818367209,12.862422532061064
7,4427793.3841327485,4910225.989766318,7.8252779594685835,8.977669509350585,4809993.3883015895,6738730.583896207,19.901448226662453,16.115922967003964,5172555.63762959,6929305.504331864,20.768054112985073,16.163648627534943,4881915.748215658,8069973.681404127,16.149116846202244,17.386234756264496,4519065.126824182,4633731.424982324,13.59875567182856,9.736826388749966
8,4601820.135447963,4467808.767389262,8.53136298116705,7.732000170630448,4912774.766541745,7337375.031601043,27.175162735406207,20.890949318416343,5001414.406424895,7521214.21350134,27.18347251292848,21.147247694052343,4796948.682777374,7516154.282889402,23.545611778593287,20.92114233197296,4653067.135253817,5103378.497076409,19.736645949723975,13.922980960293907
9,4678658.915901482,5379355.741338654,7.985511372369349,8.42907772274253,4804604.373319368,7502375.123036021,20.61651343711535,20.143160263453343,5085872.309349759,7396813.503165197,21.39672037991093,21.466634880447238,4787999.719860644,8011729.997250813,16.08535663891743,19.12172634558731,4557423.539105492,4779514.640130806,10.223728495125858,7.1302315621388574
10,4989457.564889405,5263436.0387853,7.267594181814411,7.228103094195332,4985515.404349707,7199656.6891881,25.214649016717242,23.17742654249392,5127528.660051526,6868142.80145759,25.520774197798794,23.358480366235185,4719941.362394515,6972630.053142784,20.234924352574264,19.67023526139278,4993523.932806507,5386152.544024729,16.412075095573105,12.399251091620052
11,4861137.817389093,4973403.153427228,5.823436044698331,5.28013713976708,4636900.080974806,5999040.924811445,20.73934811895625,18.456883635244353,5098549.907358853,6337122.652312544,22.089030358035984,19.262996701464502,4666074.697499816,7928182.201643713,16.537280304627007,17.103452359286738,4463970.888098628,3811203.260320608,14.13524745305275,10.492685998179658
12,4817099.021969752,4971815.96400596,7.41234262239565,6.873073940589028,4929871.143948966,7644908.882262867,27.41662745495411,22.4780135644834,4929871.143948966,7644908.882262867,27.41662745495411,22.4780135644834,4828113.199905626,7270899.823060321,21.875835189920462,21.497882316616433,4903987.766327382,5021081.314530107,15.395113171006729,10.916953962629917
13,3606846.5550519694,4341512.037519911,7.889126996572385,8.03240239541826,4840877.09041702,7118773.526323352,25.771807825446285,20.252762877774778,5087190.0425857995,7354716.713390748,26.626666686065008,22.233115124698262,4900165.5502655115,8399602.304877356,22.824017652096373,20.848422265158636,4986804.678999526,4772854.5458829375,14.834751504660195,11.052363797011695
14,4684523.623757027,4936778.036439589,6.479046132875018,6.4095216837128515,4741050.206377795,6755590.387757622,23.360491993343018,19.030494609497985,4999363.631778464,6877112.988768987,24.18839734644854,19.693135828245723,4970816.155075963,7958327.222963118,18.84316744359587,17.647433817737724,4263300.231413084,4676221.580342557,14.376326792579215,10.899208054400628
15,4905180.439269794,5317275.521161971,7.504724558765462,7.187574358082867,4513802.57259709,7156578.878925816,23.17455797348439,20.476340758866215,5020260.492801682,7763230.877674153,25.07932953289449,21.882422890665946,4969680.461687196,8284622.943251566,20.129008905749625,20.017422286733797,4763875.731231555,5952118.142795137,15.118907011799113,11.858450897168087
16,4371776.673185961,3712594.2518313713,3.841553864787808,3.8454135769786157,4995428.600187616,5759577.91829988,24.66637844605571,20.602592111762693,5111336.772300092,5851916.902018049,24.806409535529085,20.960433447615006,4672007.480536398,5850973.230095103,18.545543780948645,18.629624680387877,3721960.5381344804,3511228.3038223824,14.231084761575513,10.36031026813332
17,4223133.670437927,4667024.7341913,4.557421972331732,5.143731931028619,4909877.717321782,8130288.0585722,22.245022807331935,20.387872489357996,5041914.632077011,7738513.738109095,22.622174966928668,20.663822051190422,4710145.90188885,8500289.193791667,18.83312969834375,19.56604441710827,4763329.045265697,4669828.536064434,13.833889707372128,12.084970655223934
18,4809721.576338587,5385469.480693228,4.1586695850956374,5.316737927692319,4970172.087797589,6677607.727307485,26.15050749039076,22.18852275134161,4970172.087797589,6677607.727307485,26.15050749039076,22.18852275134161,4807438.969089767,7639503.819294582,21.209394246685314,22.672178406875858,4962248.166480145,5118712.454469162,16.86572952720907,13.49881468714827
19,4570647.831874763,3862042.9298242456,7.049502331793153,7.795936502791133,4868081.830530472,6929015.543602608,22.539567106693813,19.649855960523663,4955417.4546268,6816553.92317845,22.79139556460643,19.97747055006952,4781898.74104422,7046846.017878053,17.121012771147846,18.111942428753007,4950174.920061721,5223460.744108103,17.58769433084697,13.600409316903667
20,4848744.459917551,4386837.874629392,6.574042266057925,6.527477133392948,4975278.887506714,6631452.434555373,25.1512164467109,21.530782844828106,5037502.231192316,6592634.38306532,25.35690879047398,21.04708126940139,4931682.733795299,7135866.315838891,20.88756105743231,19.6833330353392,4816121.410018106,4905930.628679574,14.494974402718979,11.436100661298143
21,4888915.9153664075,5300212.735396546,7.500340249690004,7.833750362613356,4737119.528083913,6918756.192701979,25.197025214144467,21.935915770697704,5114002.283812237,7193612.232420434,26.017829684901784,23.106208680446237,4889632.659552418,7853015.970472917,22.57746807115146,22.19030971036137,4639818.167994174,4569620.187800863,17.08873944452914,13.205960880684076
22,4783312.9920987105,4942471.7408674145,7.292248125860004,8.110831831280638,4759470.120020019,6236474.036593607,21.416455138316834,17.0246923259577,5062657.567014084,6408605.919286004,22.290387203395376,17.88085573267253,4971577.674116796,7186694.2947098715,18.28483823030958,16.557688594333307,4710870.917505324,4856561.132492939,15.800905440681612,12.266946100828529
23,4954342.134361084,4395693.341604176,4.312572981374505,4.687280522122404,4948963.554069239,7945494.125855864,26.075104566753595,22.945688268061527,4948963.554069239,7945494.125855864,26.075104566753595,22.945688268061527,4822619.635932789,8037254.5701370975,23.019260464675053,21.857091737818315,4914694.651067799,5018458.181576654,15.942073806834685,12.885299616188687
24,4912931.455491259,4639251.264965299,11.199803990446759,8.91072106673044,4829849.43660947,5544891.290025087,22.02626592831119,18.294413951818488,4917449.431777153,6348090.224702145,22.052004247889318,19.58389505793435,4655784.391434392,6651653.23211152,15.124182108388204,16.038544658891666,4910648.908597323,4529511.665678812,15.420119360214048,10.61362386369018
25,4099071.5908761844,4514938.058661165,8.530968380333148,8.727273399853622,4535443.299611483,5286571.418027624,20.548047923678478,17.241215243145284,5092336.389651604,5928178.928359129,22.314803348314747,18.692457317060914,4769170.557193854,6513911.249041051,13.553273631137653,14.114348978461189,4978647.355177597,5586320.79874707,14.859237672540605,11.316895109576702
26,4734657.858250499,5204230.564907938,7.109082151578479,6.437350319535969,4839057.619585577,5760174.932160799,20.35707904411869,18.250750516591804,4949039.186016658,5486380.811217071,20.59345303677931,18.286122353935504,4987758.977426254,7205287.253753246,15.724007381811616,17.005597729798307,4551664.491791919,3767987.990522985,10.729596456998728,8.782240544002683
27,4646864.035175007,5084973.027919837,8.78976300948169,8.048766920181992,4993199.711401541,6700527.851045045,22.07628863198025,17.898670305898627,4993199.711401541,6700527.851045045,22.07628863198025,17.898670305898627,4726850.985363291,7973611.934705993,15.155683302987963,16.783319762194715,4729713.117041539,4368195.949550824,17.535516112581696,13.412392200790263
28,4949562.565930676,4080308.1727905385,6.097984401088528,5.304731277322684,4738483.711221503,6415153.25427305,26.964725103572178,22.657481723083364,5103085.122107112,6647855.236646989,28.025906551426445,22.606605015850043,4693751.432004794,7698326.493218465,21.946966390239282,21.361329564400727,4583284.811394002,4946759.384997658,19.710492075683028,14.205909071657873
29,3370023.1615651883,3655304.585950524,5.065878872935769,4.538478492977884,4715091.102938405,6911142.172920664,25.49240517926117,21.02816033373043,4907679.227212146,6994260.108366271,26.12926559745497,21.813450763893886,4969086.46290776,8385336.820527814,21.84464370681935,21.49818390656495,4165279.104309419,4612960.850071246,17.29045278325674,13.50966960634757
30,4666049.94436611,5004797.856408624,5.546004710470553,6.002089196939476,4901638.2820312055,6914575.577267988,24.930827410148567,22.06018771825791,5085841.833535355,7236190.45250461,25.525516270515126,23.053449526121682,4969129.622085945,6956728.690551946,18.341594034457064,19.489027576254884,4516485.982121875,4990056.696238064,17.918835065315214,15.039834775757473
