,random_expected_cost,random_true_cost,random_expected_value,random_true_value,costben_expected_cost,costben_true_cost,costben_expected_value,costben_true_value,optimal_expected_cost,optimal_true_cost,optimal_expected_value,optimal_true_value
0,4767374.951377112,4829659.006472145,6.196252567749008,6.334050666206207,4793797.910467273,4798156.159214038,18.937832759925097,18.78207956359887,5005482.262807108,5023812.7565567745,19.481492080228094,19.422420804026164
1,4925549.454645575,4967647.995287092,3.65838283950181,3.821632540947821,4962713.488377773,5033762.9252849305,18.32301659193971,18.06289306404819,4962713.488377773,5033762.9252849305,18.32301659193971,18.06289306404819
2,4874274.680695685,4716324.774434807,4.441672084003511,4.454727299636308,4960308.657347788,5068796.418479745,19.095570588261605,18.997166284851833,4960308.657347788,5068796.418479745,19.095570588261605,18.997166284851833
3,4544540.227661235,4531133.758802439,7.788374591937921,7.808219071612243,4982097.824590111,5089317.545417583,16.488429297871864,16.581494621215583,5018804.462785034,5125535.7449964695,16.51124626332682,16.479538183345753
4,4558799.291714378,4462267.57156995,5.040180481996948,4.890298800711744,4766823.953010653,4868128.313902512,19.463402211041643,19.585435675663682,5000609.136979642,5100804.304846445,20.133707270762113,20.326196807236705
5,4701941.916562557,4724710.24297418,7.242333319731315,7.464326127525306,4963801.362317572,4945361.906298188,19.168733801488354,19.143606685921,5015200.152292951,4967090.741392527,19.179147814500404,19.181528258876856
6,4112921.0071264454,4319842.002603319,3.803507569872142,3.8093761786578124,4691620.763256024,4683998.08474884,16.960560992250606,16.72168077257638,4971756.214411455,4941293.572964742,17.609800392720604,17.28443451852078
7,4819545.9855916165,4733842.698479466,5.909495876086867,6.118157284780337,4739817.693495833,4661951.979152829,16.53134725738127,16.090606982238377,4986924.67080003,4930704.651388654,17.003031226406733,16.568611914495293
8,4964351.142718189,4980088.295938104,8.44657045197292,8.353579445284772,4849726.329348547,4901659.0144926645,17.993564887745297,17.860353161615876,4965815.3999112295,5021325.555700399,18.334792184264685,18.239935339534913
9,4650741.292890995,4816588.318678925,7.751276113273118,7.9478351679620385,4807496.61982583,4986062.376012457,23.71137830467126,23.27178655968251,4947220.767162051,5101823.005265918,23.967703306589247,23.59802246501991
10,4657764.845123428,4546498.927999319,5.50271027834183,5.680007937603808,4619575.108582736,4650534.975769486,17.94053597744664,17.696822871811737,4999980.193838049,5022232.953162908,18.965920334678948,18.660301163689862
11,4406247.239697586,4391953.494611233,4.732682845180151,4.959180577114542,4750461.383062902,4698597.23330343,20.24475393900308,19.726190701680924,4994458.175260562,4959505.212626199,20.965912365189443,20.36853235311717
12,4762356.82714842,4673505.474767735,5.788926295013984,5.706379956517422,4923100.772652417,5026552.063087466,18.015963843040762,17.94679117329576,4949192.978601903,5076214.692456025,18.083639267900868,18.10373559875198
13,3974156.3132698266,3989595.499261599,6.395278771875267,6.392545811775191,4930250.541057892,4896082.612968559,18.922972123377658,18.485821650410095,5037919.367344049,4961685.310065872,19.2007425098596,18.81020211671205
14,3959818.5419955244,3922150.8866477124,5.3512184012290485,5.231347062001576,4989408.145900468,5105767.2095543975,20.271194881634983,20.048152176031945,4989408.145900468,5105767.2095543975,20.271194881634983,20.048152176031945
15,4435938.237829536,4281153.562986315,6.164442083408639,6.105148166844769,4795533.957211113,4736848.1841912,19.960405506723678,19.908923551135906,4956286.293297157,4909301.8090102095,20.42172644113427,20.373392647588794
16,4914904.582472895,4844569.65997351,7.644286129278467,7.732103860662315,4782965.17474097,4832895.657623164,19.922667151001264,19.6822467846523,4950310.373684625,5019168.548879031,20.36967328117305,20.035857793076126
17,4679266.667131143,4621415.007132774,7.942101262313089,7.727136235183695,4607908.850700925,4633241.944553357,22.943234598847603,23.0335693423891,4982006.868191468,4979108.646270818,24.128483920530204,24.06371302818961
18,4887480.4007138405,5085355.213519089,6.6361017387521715,6.774021503896338,4824632.463597673,4764270.726837838,16.66285158163758,16.75972912438347,4979910.319782848,4927445.386299696,16.96186073321289,16.97970970405726
19,3906156.800105487,3943151.886106015,5.7143443659877455,5.972771022808843,4669032.262673101,4706989.479817972,18.77134582818693,18.847407912691267,4980192.312627217,5026725.321749613,19.346287475321674,19.501127332569254
20,4824310.774819848,4807019.6388406325,8.347009811319364,8.498005077927298,4731387.930651104,4796000.720596252,17.865582517861128,17.88466759262134,4965302.58189796,5050299.442827827,18.43970635503837,18.57187770544622
21,4354903.345937246,4254398.655119336,7.28691332075122,7.21191631502564,4577908.343793825,4557364.446610212,18.905170475627873,18.712257161285397,4931088.5099601075,4946905.590902807,20.007195647260748,19.77288218669455
22,4339779.077686204,4368849.86475595,7.081120561210389,7.009634926762471,4779445.589732169,4773601.601287545,18.313626993614676,18.161124710383863,4954665.859398027,4954312.384916391,18.845760574806768,18.63280406074348
23,4536945.795590641,4517339.103797091,6.221913849326035,6.135871172575126,4924620.774607783,5033120.103598722,18.954591265507027,18.7841728374562,4924620.774607783,5033120.103598722,18.954591265507027,18.7841728374562
24,4160798.1444718703,3980165.822706258,7.8164354627685535,7.8109577133196,4453912.8997245915,4464184.110196407,20.458462625820957,20.19034909951326,4965847.987090763,4975460.658744596,21.945030625626387,21.818076116111857
25,4437449.032333926,4472946.987887047,7.804367445941686,7.7617419933132545,4996377.886314063,5014845.432107239,21.029989269588885,20.783506915211312,4996377.886314063,5014845.432107239,21.029989269588885,20.783506915211312
26,4618293.587338086,4535896.853330223,6.653578503695023,6.557408580052813,4842072.855509794,4876119.367741542,16.90049999403238,16.728030673578687,4995543.651999741,5020477.3880705405,17.212607191125677,17.01720224024523
27,4634656.027820506,4571388.909051627,8.060772473091935,8.018734265616995,4872308.18482845,4954744.430660904,19.988800218405633,19.482760600861837,4913773.469483951,4960444.960367045,20.041012742226286,19.474725446745527
28,3975020.63310605,3966285.1146734664,7.753312927713005,7.62390411475783,4825909.109765596,4871425.5817845315,21.56744556456073,21.17029551105522,4941544.082848543,4947258.828168724,21.70785611395288,21.404965749036446
29,4563422.733257623,4629265.258929272,7.346310422894672,7.324609740705556,4572585.14114324,4543507.139903512,15.695681007209293,16.060561137908813,4993803.832045361,4968419.696441325,16.87577387041277,17.151542676773953
30,4834789.117292345,4806903.905623596,6.920121571016308,6.946346487118259,4589381.94912551,4559954.137474168,16.903068063456903,16.598088277922926,4919297.578513897,4937613.466089313,17.7967447871797,17.488025604936194
31,4245607.536992759,4198291.969238656,4.176150593475606,4.186912038780803,4448145.565297034,4526486.3388341395,17.50457872570576,17.667730042269103,4992769.298736253,5093359.614265063,18.95974799619111,19.101605432306478
32,3291453.576663804,3489233.3304027235,4.207291361074138,4.312196133530044,4784298.784096623,4819704.875077998,19.128209895886073,18.978423388938907,4905579.132324927,4891948.605509118,19.26822753935184,19.00426845616203
33,4296710.639272145,4230042.288933861,5.032170193636552,5.117159443683468,4662214.87998917,4720207.590803776,18.62012502186798,18.594405687491715,5015769.61452461,5021489.6060632635,19.53270531070131,19.567970345440315
34,4748591.690528665,4800309.333111224,5.300980709187913,5.297878178714921,4698700.682214649,4726617.032865793,18.891885123263968,18.67708627495977,4982664.269080853,4960565.418916955,19.56303435593399,19.31536146409657
35,4632258.289366389,4631743.6246953625,4.203723990383358,4.17547762340253,4822097.5228117835,4716266.772245637,15.445017926259293,15.662812080616016,4936424.736638619,4859680.169214869,15.59926148590254,15.86449497879765
36,4694661.70711075,4677690.50164962,6.547228258356134,6.536859188944435,4749712.136608113,4821886.335596313,20.134112187819504,19.975028513026437,4964503.6643059775,5000691.693011219,20.595154295203294,20.447238749325486
37,4639922.484524009,4659512.980983867,8.217562691345599,8.280077160788032,4740447.866734279,4726357.911358618,18.38687343636689,18.275954573369376,4959597.489034664,4964368.370242783,18.97740377157976,18.91946264650042
38,4858335.814832199,5065668.887342238,7.573920859905614,7.455453037513668,4703528.969942137,4776928.997826084,18.368194794957294,18.270163803796976,4946299.500086726,5014168.643606931,19.030705979475954,18.966702998035565
39,4383981.3278309,4373354.504557989,5.354240638880995,5.210908271293933,4505704.665939411,4553109.999444595,16.97594797560016,16.749688265715047,4978096.696604023,5031659.661641853,18.134237641616792,17.924441460000544
40,4801460.890966878,4800267.06675612,7.617580877237473,7.878601092667522,4965763.415200331,5023471.395222519,18.55816815040282,18.609794184286194,4965763.415200331,5023471.395222519,18.55816815040282,18.609794184286194
41,3567963.7496200083,3486684.8822652055,2.5702046737440787,2.656708782357616,4894477.581045021,4819691.425152799,19.3391876340234,19.11709902475572,4929968.3298036195,4864800.385024234,19.398685556569628,19.16642541276047
42,4735702.587280685,4746143.102314306,7.838513970384144,8.057775804767136,4713613.114811655,4780227.290546116,16.355592024565798,16.525801211642932,5014077.266209836,5078785.681112089,16.64506653337625,16.66554698407536
43,4324354.115046912,4276264.510321231,5.319512935187957,5.293521326063759,4683857.094024344,4687904.384149789,19.5481530230483,19.217052043633764,4986179.822684296,4969811.280762433,20.32102884650152,20.103570948886375
44,4572613.854215207,4571834.27038027,8.65082114054389,8.644486214789278,4731963.033935811,4676244.458639325,19.560896087237396,19.411338793565218,4988737.550757013,4948995.411180366,20.113980743557505,19.93427641425311
45,4856649.6014633,4912694.603445785,5.518781441554199,5.444248928404308,4597115.343608079,4576631.033739207,17.346554382973874,17.67230384401485,4987195.92931196,4976113.833247569,18.390424562096793,18.68749365253586
46,4216795.788870087,4316110.325363965,6.233678847474373,6.3207920333112995,4677088.657688667,4750716.877474682,16.0031063402372,16.427942236232017,4983007.592907298,5086550.476352902,16.7386885201897,17.04738945373397
47,4719271.577270875,4682233.349220343,6.866158618270528,7.107571846079707,4713053.946554762,4875583.136710002,17.487738387715254,17.558717366655845,4975794.29714588,5073028.827715949,18.174678723140183,18.09524789769735
48,4801836.591730793,5049510.529605987,5.212096913582306,5.197820642952854,4766432.655497328,4779150.929764809,17.159170191074598,17.571373277917118,4964582.08612828,4955220.772581403,17.597315678917393,17.989803419678477
49,4039802.56907074,3982767.6335991956,5.108664552562123,5.199661765504271,4860350.72308953,4781567.121792147,20.209423696502462,19.922141393068188,4860350.72308953,4781567.121792147,20.209423696502462,19.922141393068188
50,4348724.664507461,4410358.137781662,7.894846842398353,7.861351914081616,4846362.854613471,4909896.694486776,17.90522445039421,17.837748704026506,4996386.800410466,5016963.385758997,18.17451162858317,18.108802133946075
51,4165086.2985572172,4096427.970580777,7.032505335181555,7.010286245606347,4714392.457661112,4813344.937923143,19.20352582323561,18.898772473180607,4997620.265169038,5134003.855207567,19.881996562195084,19.53590056166395
52,3897346.0250662053,3945847.582872581,6.189804013238247,6.27670423401337,4537686.9957676325,4550630.968964549,18.133509045410165,18.543548206493664,4988154.598481797,4984284.085588658,19.220072901507745,19.607976645847994
53,4977019.542869625,5081507.567397249,8.577133278602822,8.418192641627936,4828985.428808155,4799105.45020974,18.39503962873909,18.82268908544478,4958440.651779274,4887139.388901409,18.757352562581925,19.060296862897065
54,4702591.941177051,4726581.404258527,10.527220371457032,10.498898693271205,4842479.570288993,4787991.462432231,17.57287876463743,17.491864255641687,4972658.9254713645,4922912.424607769,17.753447268702057,17.634084032218347
55,4853214.689036895,4933415.626110731,5.803604190633254,5.956137896833757,4916901.698145637,4977606.403952263,18.10557140609929,18.17410941300219,4948359.420556104,4998972.904092802,18.1473243090509,18.18421060180132
56,4099753.965594379,4125565.933040208,5.841809136548715,5.810852270309329,4595125.675632473,4696626.100453908,16.571251793250457,16.195818853723136,4959993.904015762,5096874.094767906,17.40902351270902,17.021266071836838
57,4820713.124799492,4734354.219114343,5.290195961199304,5.320057855881371,4811630.3532073395,4867646.266604351,21.621316823864106,21.463903731355042,4900032.907798013,4953735.000940022,21.92203294849287,21.746623468439083
58,4783039.0282461615,4694113.468264487,6.8832670417870885,7.2189780275856705,4709370.381266633,4672969.011122493,17.001468648603645,16.661823620153598,4927559.224494158,4906764.777240639,17.590642619512057,17.301297212569423
59,4685395.804667007,4620403.475457954,5.014481295911063,5.2207858976104475,4740359.689146648,4773534.243819655,18.21973123029804,18.04340516824091,4987476.252216287,4990264.5130491955,18.844107728338827,18.537027749002892
60,4981448.350491918,5021986.966825498,7.42312621590707,7.496826634412184,4914912.54238227,4962606.7636889955,19.52275997320377,19.469597078004092,4993173.584581254,5023467.967795846,19.590704091385366,19.457622309629624
61,4048650.6521936534,3924489.998309199,6.946158496920627,6.847233908261543,4968327.098956112,5043462.3041630685,18.174602899672337,18.3678125078392,4968327.098956112,5043462.3041630685,18.174602899672337,18.3678125078392
62,4584060.449952934,4523690.175413389,6.650228467507018,6.710924330332405,4939477.769849599,4919405.359418708,20.149223510130412,20.005961149127966,4968689.276536753,4983986.365113666,20.17937559147879,20.01821055240181
63,4558781.988506547,4542158.183254089,7.0255529204693605,6.967072657557426,4800221.070173679,4759248.068469419,16.78849781388624,16.695530568901276,4948384.731202108,4916404.631093844,17.181576396807067,17.116174616881782
64,4921511.1183688175,4990116.173982557,7.355086868588647,7.281863107485688,4730243.201118307,4656482.127944254,15.777773164246227,15.355549547618256,4975355.041560977,4961355.803788195,16.44509220358838,16.15026937125251
65,4952837.218798324,4856345.901408873,7.74124600038004,7.764218031145174,4520253.1959194755,4645292.559079171,16.11048891249963,16.027965222061606,4973414.184066773,5109089.591141373,17.27108265707902,17.338026872751925
66,4255097.708920393,4241584.630059088,7.899994803160446,7.811821433099301,4651657.652746486,4699640.822275023,19.353234861117233,19.60656683553252,5005287.878030026,5009196.7084870795,20.25697809155978,20.53225288508257
67,4952008.331130695,4902552.788441397,6.40575642949679,6.4665164735962435,4957332.664755739,4993783.272295885,18.07480185525032,18.007382734796263,4965723.368893791,4991156.986041748,18.080718069014363,18.024468140987892
68,4928050.7969722785,4961015.906163339,7.718619279787225,7.7164859019405405,4872474.362854057,4815835.738445781,17.526416294139768,17.006534240831442,4946971.615559562,4885701.218913861,17.657098847582436,17.27961996083178
69,4394834.886842567,4270247.176510005,7.344578163842371,7.387709253535037,4950218.662890964,4905321.040548762,19.312454614166924,19.069479404912457,4950218.662890964,4905321.040548762,19.312454614166924,19.069479404912457
70,4919545.968729993,4949265.396600821,8.1899771682648,8.026395885769533,4952295.807030457,4951340.653286937,17.14805727068791,17.137755757144568,4971967.0467097275,4999299.800521158,17.158920687483963,17.12192086559569
71,4933984.436963701,4880291.248555561,7.992508755574819,8.177998597381315,4841751.893049854,4860097.348851093,19.903405608639762,20.038888759326625,5034939.594545959,4999503.610778725,20.499641298687116,20.588569020005142
72,4553678.103608572,4469077.949979772,4.212691220939073,4.333780855642353,4656762.406877003,4643086.469543714,20.68278188519922,20.702508750239314,4878707.496130629,4882146.893747931,21.207503962435304,21.144741004119762
73,4317002.554567419,4255555.198472655,3.37407514619482,3.201199234810056,4918280.896601313,4913109.80376895,16.210707504382754,16.51397027509625,5014946.188275433,5022031.114925641,16.498090215280566,16.87139848677763
74,4796045.500376959,4672394.7940897625,5.902377568997822,5.870637948788977,4826478.442298167,4841339.608372756,16.922939809441917,16.799946056249212,4826478.442298167,4841339.608372756,16.922939809441917,16.799946056249212
75,4879085.566602581,4777318.894346335,7.09091630016813,6.9617287415183995,4741587.485292666,4685452.062881601,19.559123566446885,19.152078560296214,4994310.853460081,4901740.731124519,20.244422216644622,19.95348655302295
76,4934647.636415467,4917497.684879664,7.041358439219794,6.917223267323262,4269848.743788527,4384191.952862634,16.02583044219137,15.73323652411078,4948862.872222702,5052180.011195908,17.815348932467035,17.915286968863
77,4951090.373375939,4982236.995537489,7.886573386692157,7.820035362433513,4711702.982003506,4708565.350050082,18.685099380472185,18.529890263765942,4980466.383889614,5032303.852147194,19.37102410514214,19.25888071973537
78,4403007.507743453,4448715.754067065,7.716933567755504,7.490220738215299,4932118.697153271,5005538.87438085,17.188298093631165,16.960133633798286,5011277.126282315,5061477.057454058,17.390155755798084,17.172420295442294
79,4857415.314768417,4843352.676906452,5.481054337171734,5.419475985959437,4736258.673650051,4755706.5537155345,16.20883012983481,16.235366397317765,4947459.960700823,4970924.810625744,16.759038534053218,16.719230724722227
80,4729499.741454579,4687864.250225098,5.871307647592243,5.838572197074058,4896160.290057071,5067432.930979853,17.291965927661106,17.554671470879796,4994818.026222279,5083168.428760721,17.430155737741178,17.630274733314774
81,4619475.422382122,4548363.70566925,8.603356194935225,8.593546518507726,4861159.253524457,4954079.924907452,18.687651104796963,18.46499172198171,4997418.581198763,5071906.972706804,18.969874420267466,18.653824458876176
82,4651958.688636579,4741515.3342339285,8.765116351118506,8.810084749444506,4966107.222317571,5058151.967576555,19.58369422047337,19.389556730670467,4966107.222317571,5058151.967576555,19.58369422047337,19.389556730670467
83,4936385.429842062,4974909.844716427,5.785731262932392,5.909989457797489,4900446.904945209,5008472.319550004,18.690921099365504,18.421616118392443,4977553.905204286,5044184.464053312,18.86116198187235,18.476144312482713
84,4622441.459096082,4544781.302761174,8.50856351540353,8.657755099384554,4805591.841805678,4827638.211677405,20.94323112832378,20.62112460520277,4925361.235950185,4967673.478425614,21.164765261294335,20.85559345334866
85,4553133.459044566,4526375.821735382,6.02237241022282,5.937526954543543,4959141.8139949525,5071280.182880762,16.75381588239398,16.990422405351087,4959141.8139949525,5071280.182880762,16.75381588239398,16.990422405351087
86,4939076.39369838,4909003.349208798,7.1510962188288705,7.1774908100731984,4954993.890981274,4987519.2388574565,18.001041520041074,17.89643597960387,4981280.423881322,4981274.830663226,18.075574284400343,17.860255005830453
87,4726269.168225154,4748409.769538724,9.311040280655916,9.402696829232838,4701740.383662488,4686847.150723201,20.274688132724243,20.189129554499885,5004110.022311464,4992348.298623223,21.228814031634293,21.381540058817826
88,4558648.125182694,4575067.262785038,9.70940863776321,9.692747734415732,4733640.340469029,4873213.188419077,19.349898850207502,18.79715064884832,4975480.285457672,5100247.087104875,19.873883228616815,19.28677615581795
89,4919539.210151411,5032096.095552521,6.650090427138858,6.670509082199445,4755595.4301030515,4876035.627387281,18.58688758041154,18.396826172987357,4947110.401027247,5020640.128250328,19.059869476836244,18.7646077478282
90,4882257.055244341,4836031.837603605,8.811580880923863,8.717081556067125,4904121.169668709,4889831.867299609,18.575598242500405,18.395758445150513,4992210.862162642,4973282.004537327,18.775690024810256,18.43136817797409
91,4666917.112609612,4620191.115228584,4.130764246451983,4.081726247743043,4877845.041895149,4886909.344552855,18.700185905883625,18.54491506659737,5025817.134963631,4991735.280462478,19.14367524272166,18.96054908313399
92,4393212.129752336,4570326.457912174,5.231479212187688,5.296710796660051,4809280.584998838,4825665.372910432,16.286679101193297,16.28234467983019,4984290.093602835,4973957.248409556,16.633975886888457,16.627558173777498
93,4679977.983181192,4752591.219400705,4.183142052310606,4.156141716923817,4904001.951263669,4907044.56374013,18.663427008245723,18.49992825941668,4960433.88318089,4961562.377255446,18.78172780822137,18.530944876375838
94,4625416.051155382,4648623.882310405,8.306214983267711,8.451418202283703,4757699.609521238,4836677.900384377,17.810224307299936,17.886174602994167,5002393.450246789,5050765.121829626,18.517013764916936,18.600551299669775
95,4260640.988249923,4220119.912959753,3.7205323459047963,3.729088509604414,4884144.233863149,4862724.811721664,21.265051941993796,21.13179644670751,4967002.615787576,4932766.490318169,21.28721509625471,21.12924733370508
