,random_expected_cost,random_true_cost,random_expected_value,random_true_value,costben_expected_cost,costben_true_cost,costben_expected_value,costben_true_value,optimal_expected_cost,optimal_true_cost,optimal_expected_value,optimal_true_value,cheap_expected_cost,cheap_true_cost,cheap_expected_value,cheap_true_value,good_expected_cost,good_true_cost,good_expected_value,good_true_value
0,3969502.830634022,3221750.348500842,4.591729930457032,5.428044269820479,4863955.875300992,6963908.698207793,24.679147189664963,21.149289866606978,5099447.130097109,6781160.320704219,25.044873507252227,21.18780494373549,4966538.402334019,8476952.927986186,21.307648043292577,22.117426942234953,4927641.582114207,5853956.046987017,16.16601848238057,11.379440764910989
1,3640533.313079123,3467854.8862775005,5.407328333337375,5.931278761595413,4918476.268112076,6343877.19049302,20.51743190653901,16.759087275031607,4918476.268112076,6343877.19049302,20.51743190653901,16.759087275031607,4716139.335505393,7528442.92640971,14.446356730757298,17.094727611054527,4647326.951194948,4148496.691830213,13.314735206067468,10.410301121520602
2,3968087.213551512,4139020.002522176,2.8066265823732324,2.6485547010452515,4741886.414715016,6864618.6617925195,23.686732670079856,18.645199417543253,4999913.640345864,7149833.212020001,24.3135600867186,19.012247871426567,4858707.500204422,8447229.82860858,22.16214127606689,18.85777142592709,4733467.626333682,4355699.808422013,13.717067457790044,9.322979844014782
3,4932499.901155791,5546319.131785981,10.51267208248306,10.168455513949244,4975545.978263913,8950494.047499113,25.05420552270436,22.18955620229162,5038635.17492108,8900745.463477792,25.10938569922748,22.001279265584035,4709355.607240451,8651677.581806153,20.65004888154455,21.075341279991424,4039431.184577345,3585247.3093863404,9.837392125977592,7.239003952280783
4,4685273.041063843,4211128.497215371,5.89742682143329,6.7828578536494595,4897181.410250753,7082974.588788268,23.863168964867317,20.60644611910973,5004397.142989205,7243547.07828377,24.057424475073734,20.27980549231318,4880583.849443371,6829409.53920768,16.980248823221743,19.450341522784406,4812323.868241818,4986906.459341677,14.74760806140147,10.976047647274852
5,4267602.445862251,4169204.335538357,7.792057852103138,6.3393562091317435,4903645.796337644,9125971.299145263,24.23559578682428,22.094124561233798,5010990.77519978,8063379.373470125,24.30134186734351,22.104412735739306,4837890.387233852,9451291.633310718,21.56248962176287,22.434366322306257,4438050.2133436445,4058318.646064097,10.935938904713382,8.393722520633688
6,4906470.122217253,4177703.8197079278,2.885896415714881,4.3077047769864105,4999352.800955897,8209545.674396697,27.095233979649905,22.513407876999718,4999352.800955897,8209545.674396697,27.095233979649905,22.513407876999718,4813908.020032092,9221602.068903537,18.243188483201568,19.771165231266988,4853349.70975968,5465450.940485165,18.442843518985967,13.746874858003327
7,4923331.95876133,4887581.140740216,9.403856382963955,8.453135953309491,4867083.261716324,7353629.732292983,24.796220502250012,18.483283753063706,4867083.261716324,7353629.732292983,24.796220502250012,18.483283753063706,4737695.058283967,8409513.598533828,17.28692123140135,17.94021080622284,4989077.369867925,4348424.980070249,16.22233276287599,10.848853836005793
8,4609403.1212466,5509764.492352649,8.000809185783838,8.489782777568424,4614088.357705727,7355689.640319351,24.243187263483016,19.814313471576135,5049586.759429288,8042327.699261872,25.723133395021453,21.878019076389517,4811035.847092517,8823614.932122935,21.163731437863287,19.56636516522023,4503204.32434374,4707765.480484998,12.414260521160971,8.863631524596295
9,4972304.123767352,5209106.890671327,8.292676712198471,7.87817851827217,4834878.096573936,6891452.259752724,23.994825199771693,22.208040176189144,5061202.644331625,6920651.354587179,24.38429498679959,21.800134551068886,4955943.931547753,7944044.247852473,20.859938444962516,22.631528708306536,4800679.304119625,5281427.224631969,12.876529370482796,8.781856657961685
10,4972537.860107878,4962597.307988359,7.421761876727473,7.404427143814217,4722729.88286127,8069282.449812148,28.402643169862564,21.68388111100239,4943823.402727811,7903758.882536243,29.102622076670933,22.03848437061283,4705748.866606733,8420847.926294977,22.068056322927106,19.921809851814395,4179743.6911244504,5292342.581423878,19.914024429669222,13.91815307475627
