,random_expected_cost,random_true_cost,random_expected_value,random_true_value,costben_expected_cost,costben_true_cost,costben_expected_value,costben_true_value,optimal_expected_cost,optimal_true_cost,optimal_expected_value,optimal_true_value
0,3902280.0138304397,3221750.348500842,4.6942919967287775,5.428044269820479,4778039.817790643,6146321.591142384,23.224706617806813,20.49728737039067,5029873.953660735,6415266.6974438885,23.832774767234465,20.97826391676087
1,3888978.275744847,4537360.836675865,6.557050707192003,5.900499909984679,4919225.922301978,6162865.1496792175,22.310699393142187,17.826897577863523,4919225.922301978,6162865.1496792175,22.310699393142187,17.826897577863523
2,4482600.160289291,4524350.64452154,6.656328031402759,6.563515905720214,4738173.977063104,6699099.028193397,22.27399117074584,19.476888667002534,5203541.419722274,6771119.827922728,23.496783405681537,19.92227244045741
3,4556964.113198183,4378701.3326543635,7.542248447709941,8.282411498828736,4888175.671380283,7151343.677327937,25.875036269697606,21.5122816667724,4952590.31751126,7060356.9595155455,25.948875841703764,21.99027037011346
4,4077823.4973358694,4853193.315715808,7.615177475312009,9.018076310466437,4911647.908589087,7351630.9614687115,25.513427226520534,21.67473134021131,5150228.496151616,7217395.774805305,25.925464429750143,22.227353325288586
5,4248984.271804787,4185048.9270090954,5.740239917252573,7.0823771883281275,4971317.585585202,6849913.523259267,28.19803591050932,22.201145681577028,4971317.585585202,6849913.523259267,28.19803591050932,22.201145681577028
6,4953433.591898495,5150206.680254049,7.019805136715181,7.03283929765268,4865784.321919363,7066224.685648958,25.108323290398353,19.117377899382213,5076655.548797284,7027429.122910418,25.81559168933456,19.724851033472774
7,4427793.3841327485,4910225.989766318,7.8252779594685835,8.977669509350585,4809993.3883015895,6738730.583896207,19.901448226662453,16.115922967003964,5172555.63762959,6929305.504331864,20.768054112985073,16.163648627534943
8,4601820.135447963,4467808.767389262,8.53136298116705,7.732000170630448,4912774.766541745,7337375.031601043,27.175162735406207,20.890949318416343,5001414.406424895,7521214.21350134,27.18347251292848,21.147247694052343
9,4678658.915901482,5379355.741338654,7.985511372369349,8.42907772274253,4804604.373319368,7502375.123036021,20.61651343711535,20.143160263453343,5085872.309349759,7396813.503165197,21.39672037991093,21.466634880447238
10,4989457.564889405,5263436.0387853,7.267594181814411,7.228103094195332,4985515.404349707,7199656.6891881,25.214649016717242,23.17742654249392,5127528.660051526,6868142.80145759,25.520774197798794,23.358480366235185
11,4861137.817389093,4973403.153427228,5.823436044698331,5.28013713976708,4636900.080974806,5999040.924811445,20.73934811895625,18.456883635244353,5098549.907358853,6337122.652312544,22.089030358035984,19.262996701464502
12,4817099.021969752,4971815.96400596,7.41234262239565,6.873073940589028,4929871.143948966,7644908.882262867,27.41662745495411,22.4780135644834,4929871.143948966,7644908.882262867,27.41662745495411,22.4780135644834
13,3606846.5550519694,4341512.037519911,7.889126996572385,8.03240239541826,4840877.09041702,7118773.526323352,25.771807825446285,20.252762877774778,5087190.0425857995,7354716.713390748,26.626666686065008,22.233115124698262
14,4684523.623757027,4936778.036439589,6.479046132875018,6.4095216837128515,4741050.206377795,6755590.387757622,23.360491993343018,19.030494609497985,4999363.631778464,6877112.988768987,24.18839734644854,19.693135828245723
15,4905180.439269794,5317275.521161971,7.504724558765462,7.187574358082867,4513802.57259709,7156578.878925816,23.17455797348439,20.476340758866215,5020260.492801682,7763230.877674153,25.07932953289449,21.882422890665946
16,4371776.673185961,3712594.2518313713,3.841553864787808,3.8454135769786157,4995428.600187616,5759577.91829988,24.66637844605571,20.602592111762693,5111336.772300092,5851916.902018049,24.806409535529085,20.960433447615006
17,4223133.670437927,4667024.7341913,4.557421972331732,5.143731931028619,4909877.717321782,8130288.0585722,22.245022807331935,20.387872489357996,5041914.632077011,7738513.738109095,22.622174966928668,20.663822051190422
18,4809721.576338587,5385469.480693228,4.1586695850956374,5.316737927692319,4970172.087797589,6677607.727307485,26.15050749039076,22.18852275134161,4970172.087797589,6677607.727307485,26.15050749039076,22.18852275134161
19,4570647.831874763,3862042.9298242456,7.049502331793153,7.795936502791133,4868081.830530472,6929015.543602608,22.539567106693813,19.649855960523663,4955417.4546268,6816553.92317845,22.79139556460643,19.97747055006952
20,4848744.459917551,4386837.874629392,6.574042266057925,6.527477133392948,4975278.887506714,6631452.434555373,25.1512164467109,21.530782844828106,5037502.231192316,6592634.38306532,25.35690879047398,21.04708126940139
21,4888915.9153664075,5300212.735396546,7.500340249690004,7.833750362613356,4737119.528083913,6918756.192701979,25.197025214144467,21.935915770697704,5114002.283812237,7193612.232420434,26.017829684901784,23.106208680446237
22,4783312.9920987105,4942471.7408674145,7.292248125860004,8.110831831280638,4759470.120020019,6236474.036593607,21.416455138316834,17.0246923259577,5062657.567014084,6408605.919286004,22.290387203395376,17.88085573267253
23,4954342.134361084,4395693.341604176,4.312572981374505,4.687280522122404,4948963.554069239,7945494.125855864,26.075104566753595,22.945688268061527,4948963.554069239,7945494.125855864,26.075104566753595,22.945688268061527
24,4912931.455491259,4639251.264965299,11.199803990446759,8.91072106673044,4829849.43660947,5544891.290025087,22.02626592831119,18.294413951818488,4917449.431777153,6348090.224702145,22.052004247889318,19.58389505793435
25,4099071.5908761844,4514938.058661165,8.530968380333148,8.727273399853622,4535443.299611483,5286571.418027624,20.548047923678478,17.241215243145284,5092336.389651604,5928178.928359129,22.314803348314747,18.692457317060914
26,4734657.858250499,5204230.564907938,7.109082151578479,6.437350319535969,4839057.619585577,5760174.932160799,20.35707904411869,18.250750516591804,4949039.186016658,5486380.811217071,20.59345303677931,18.286122353935504
27,4646864.035175007,5084973.027919837,8.78976300948169,8.048766920181992,4993199.711401541,6700527.851045045,22.07628863198025,17.898670305898627,4993199.711401541,6700527.851045045,22.07628863198025,17.898670305898627
28,4949562.565930676,4080308.1727905385,6.097984401088528,5.304731277322684,4738483.711221503,6415153.25427305,26.964725103572178,22.657481723083364,5103085.122107112,6647855.236646989,28.025906551426445,22.606605015850043
29,3370023.1615651883,3655304.585950524,5.065878872935769,4.538478492977884,4715091.102938405,6911142.172920664,25.49240517926117,21.02816033373043,4907679.227212146,6994260.108366271,26.12926559745497,21.813450763893886
30,4666049.94436611,5004797.856408624,5.546004710470553,6.002089196939476,4901638.2820312055,6914575.577267988,24.930827410148567,22.06018771825791,5085841.833535355,7236190.45250461,25.525516270515126,23.053449526121682
31,4629848.042784927,5074723.710912548,3.9182678132166844,4.565819332676887,4833624.908373586,7263360.16229712,22.37360755846319,19.82976696566539,4919802.058446712,7384512.424129361,22.64067788881627,19.75926772805365
32,4667685.539431451,4157032.9970414676,8.185998840139353,7.402865875450253,4673989.908334029,6603884.439747101,23.72688774283387,20.63352812190881,5067288.6816274095,6838702.721617463,24.922420205278144,21.845445040610706
33,4971426.037071385,5715856.01449926,9.934968304466032,8.87189333602922,4656533.160787602,6442801.229745063,24.991266621666476,22.161925853035353,5170031.926441061,6749214.020940255,26.594423093895465,22.81105205278278
34,4642870.388703719,4931576.016261728,4.658242052849655,5.385953323776045,4871186.34553194,7076731.423352617,25.120273794859756,21.771811584232488,5077091.111741689,7022787.172249965,25.773688757972458,22.197046348173906
35,4809651.796810267,4502757.070514031,6.0897968064500825,5.915682658544185,4859129.411968409,7246144.319603614,23.03845825300762,18.443856122871082,5032081.639254955,6921023.107334892,23.56555741976614,18.66506807442199
36,4845429.642817845,5803890.354572151,7.260041290204557,8.255284223116131,4724249.748163707,6935039.16345924,21.18249125860598,19.696154809872308,4952792.499156076,7358433.939742163,21.7972993577761,20.754412101778904
37,4810190.300994874,5582647.914079819,10.803491575071465,9.586605074327066,4826643.331233083,7016594.021150942,32.62132783332098,25.92489474458885,4826643.331233083,7016594.021150942,32.62132783332098,25.92489474458885
38,4952488.069040211,5477637.238370161,8.17546852391863,7.998160112134128,4826512.867656012,8372834.193717445,23.99723360299022,21.306436251550434,5011283.75184303,8419324.742349543,24.379969005716017,21.312550807017548
