,random_expected_cost,random_true_cost,random_expected_value,random_true_value,costben_expected_cost,costben_true_cost,costben_expected_value,costben_true_value,optimal_expected_cost,optimal_true_cost,optimal_expected_value,optimal_true_value,cheap_expected_cost,cheap_true_cost,cheap_expected_value,cheap_true_value,good_expected_cost,good_true_cost,good_expected_value,good_true_value
0,4686302.676462881,4809210.022140043,7.871873770584336,7.162099698123722,4835261.702660052,6560859.512712997,22.889824164266656,20.923028389752595,4987015.639328296,6569526.331755089,23.23321717547796,21.144223805308307,4882673.566068099,7078953.130719739,19.433815453257235,20.26400323186948,4433251.167632114,3691973.0254949853,10.736512167688764,8.875818994093976
1,4959901.5336228935,5207192.786850927,9.222680967354169,8.71265445218804,4987183.61226329,6876679.750312376,23.677800712304588,19.874414348047253,4987183.61226329,6876679.750312376,23.677800712304588,19.874414348047253,4731314.8944392195,7401600.505503606,16.76405551006217,17.790832672232977,4373156.384899361,3813183.1974358065,8.882885787531311,6.82576052602967
2,4519772.585531283,4921056.544961939,6.525801546445635,6.829365846835409,4791950.725867072,5614283.827773419,21.248453606977854,18.316349338619975,5018632.752687719,5840334.308693231,21.961291552285697,19.625572999904584,4744318.1932676565,6019217.465863381,15.673213693753826,16.208310297418045,4580856.137244111,5000887.498266115,15.883942174166018,12.786790948308402
3,4468920.926060643,4594039.73481869,4.891963382682273,5.836601381887061,4937419.754473111,5905843.690905325,22.501501830367367,21.51117477301929,4937419.754473111,5905843.690905325,22.501501830367367,21.51117477301929,4952956.3379439,6665517.393269873,18.339142137937245,19.803302583663147,4836964.404591639,4185343.669719184,14.22064262580326,12.159467655873781
4,4234534.0437794775,4003255.3214795087,6.892656052151778,5.608252953546251,4965038.971051037,7321335.184653472,25.409070127725627,22.579313942493123,4965038.971051037,7321335.184653472,25.409070127725627,22.579313942493123,4952035.450560976,6862777.497442007,18.425699742282106,18.975898923633086,4621053.978519613,5667952.919098388,18.6038463860447,14.695550979844459
5,4997180.825264771,4825765.664142534,6.929771822615786,6.814561825438826,4888123.137525985,6625553.64380313,24.053343332735906,20.090452643410032,4888123.137525985,6625553.64380313,24.053343332735906,20.090452643410032,4763397.97395074,7295113.797450935,19.066091629642802,19.174431092108374,4958699.653422138,5497736.005693872,18.47117095754876,15.347922077167413
6,4752216.761004583,4585338.267225327,6.242585510522902,6.056451447965681,4685233.0512101175,6905025.683167661,19.817056899769028,17.495393863067534,5043775.941910713,7065179.24773701,20.608363440386913,17.355385610177464,4698806.048115631,6745398.898572805,15.292623127907326,16.032127474980687,2893494.919768,2913698.442658908,8.24443367759563,6.044734040568733
7,4594044.834379845,4448669.985238895,6.155920258390096,6.31292218353306,4553319.759735027,6905122.121512364,20.454685759845802,19.178748625411213,5092390.267364594,7525465.770517742,21.73943633031712,20.469808068579074,4913960.671294227,7180853.912326826,17.21802186084979,19.09944208888861,4734610.311011708,4865129.468628603,12.11552435226874,9.5375380432215
8,4219479.830458539,5376427.050269297,8.013496730360684,8.230891470567453,4857459.200028783,6212423.113107062,24.953616374513935,22.0239603877051,4967266.527207261,6411713.929455506,25.296169185089727,22.520930582089484,4723419.7219921565,6480338.447872579,22.21436370396194,22.05862022244779,4743366.434610056,5460510.434063569,18.17508466354279,14.424409711147073
9,4656660.927993581,4697219.753388974,6.405633268534481,6.516185256135323,4464091.92545702,6334433.599768368,21.677478575657595,21.312120089516924,4943925.43198739,7142178.6747572515,23.24870559713827,22.494225803860417,4954159.615904599,7274171.016291719,21.003989807370633,21.423072086967736,4593767.586475092,4665898.300160025,13.786336622042652,10.97845312695293
10,4944023.057920131,5887544.664519583,5.414517634853259,5.684414704491023,4968814.93678993,6341302.768240308,22.986491712152706,20.464787116355403,4968814.93678993,6341302.768240308,22.986491712152706,20.464787116355403,4762619.551895117,6847690.91225328,19.488535116734518,19.52772331281986,4279458.063365662,4559536.368403185,14.90183093334368,12.420933453427695
11,4087599.8060993664,3924620.955012048,6.1818529188453475,5.037440524953163,4703514.288879827,6880915.241434397,21.715084106305266,20.784686411373116,5008258.251129234,7042773.897659457,22.412565597735075,21.74076259094354,4796146.866292639,6343307.588939951,19.11270792930232,19.157747229415605,4922724.866705628,5085150.313803172,14.62607945172355,11.788668699786523
12,2145659.838855436,2332346.880316621,5.491735989984413,4.618219360511348,4413932.224794867,5496555.038430812,21.68278214852088,18.627626171492082,4972673.168103699,6265585.761555487,23.483929991191907,20.579774779362275,4915560.13405548,6481484.064028765,18.15107396121316,19.06726686782597,4621492.94819376,5119607.137305995,14.557491451586877,12.049923587155448
13,4985028.356918661,4793186.848427453,6.9122599662881665,8.19490071895504,4686137.230841029,6342809.56904351,23.92695258788531,19.278393196188652,5068129.235659378,6931829.334431102,25.39934725432139,20.288398309968905,4705479.369773978,6972445.78282559,17.54471614320643,17.604597336915482,4188414.451109353,4596209.013909334,15.233488702321683,11.360755504953673
