,random_expected_cost,random_true_cost,random_expected_value,random_true_value,costben_expected_cost,costben_true_cost,costben_expected_value,costben_true_value,optimal_expected_cost,optimal_true_cost,optimal_expected_value,optimal_true_value,cheap_expected_cost,cheap_true_cost,cheap_expected_value,cheap_true_value,good_expected_cost,good_true_cost,good_expected_value,good_true_value
0,4477280.118905969,3551995.608193804,9.490034351650143,8.021008796332408,4782014.49550269,8816916.933856629,23.259084321395147,20.248019939992712,4979333.281960623,8245199.835142577,23.966212921668223,20.875090082026485,4934210.0853125015,10719007.137371972,21.32729380941401,23.175095788040487,4262120.189607201,4443240.476525287,11.669636585487558,7.769545661542962
1,3686522.1100526005,4769313.240643262,6.163151595969503,5.92846531280146,4827152.873754868,7006513.827839803,27.572235666943143,20.035286363839113,5102556.603476519,7484897.173745204,28.420711981426187,22.065344196817453,4930100.656102368,9780717.685052434,23.880760618165475,19.87547148062451,4705382.525521056,5227479.980689071,19.326842614049,12.261496064564081
2,4556450.257181112,4854843.976913489,6.83909180186934,7.206955798526753,4953431.6184441745,11180426.357780796,23.082030067202343,18.736621882461925,4953431.6184441745,11180426.357780796,23.082030067202343,18.736621882461925,4766816.391833606,10332990.337840406,16.270933407142365,21.120624683255727,4688717.310865914,4533510.833866054,13.595148523540068,9.68525824629494
3,4996751.012272293,4856830.907690855,7.194576267960285,6.978051995315786,4677033.086369303,8562936.955475856,24.205440633734177,20.632410467969734,4914724.7828425625,8991356.174442148,25.10747166865299,22.69202687616593,4786508.595094705,10008869.845698537,20.555853437948596,22.28867121943562,4830837.531323035,4532972.419601384,13.88707878357144,9.971097950714556
4,4846797.046032165,4958643.525297165,8.987543470432126,7.569332460185249,4685299.5879867375,7327541.198287317,23.74192630213733,19.092615459860724,5104103.935860415,7574428.491564931,24.47447784605109,19.952763041553624,4881766.445803641,7940326.79247414,17.945202147372395,17.702169691042418,4891391.754120236,4510822.626898676,12.674231239303284,9.668510045029468
5,4761232.748702717,5214190.703307398,7.419740613259642,6.819172967413408,4885414.611094827,10485482.215761926,29.926798651596528,24.02814186843361,5017091.122236218,9725088.958506986,30.21843642246148,24.11449903708552,4945775.51758069,11199376.00571134,24.590189950937287,24.18365492073101,4910570.512411858,4938724.92524326,15.131113975282908,10.78503727908239
6,4633781.461404653,5655640.438630786,9.558479517211355,11.046498473847423,4955517.386340893,10415761.207782894,32.781396049772624,26.540159881065218,4955517.386340893,10415761.207782894,32.781396049772624,26.540159881065218,4802844.732996378,11203881.788719006,28.194488332690803,26.14872856095247,4741638.791677335,4848138.432311868,18.010332712648854,12.963002230621866
7,4816036.619522169,5256931.931679899,7.73830086968031,9.22711906372998,4706045.3762748195,9000217.37435768,26.996537747486578,21.25904788484894,5103383.691356219,8556287.881427264,27.849456136444342,21.52052077006843,4941221.870453045,10194850.005794046,23.675955749200806,23.25663815764117,4752501.857825535,5498234.864877134,16.702974494736957,11.179309869461056
8,4607855.895740038,3548254.3165378985,5.265066790528331,5.589189694421044,4736498.8639415465,6751044.414106738,24.776775250326985,18.59479763997107,4978487.467235296,6586327.850866295,25.28945706925418,19.056165266438157,4815389.785434368,8432716.584081553,19.23774195925657,20.118704221501766,4768453.397739032,5135779.3749897545,15.209394981030739,10.040072426836826
9,3728006.6530279955,3244113.047067961,2.002804679608011,2.245160528123389,4714778.75102287,7112683.697735298,25.878510532326082,21.439451162099758,5017625.466458881,7430516.451193358,26.39204957963024,22.312784016374145,4936536.808601499,8888337.906641629,20.8800139916362,23.420587266656014,4419217.902461933,5358266.660380414,18.9439263170311,11.989167730749134
10,4822465.527469007,4170283.7329280917,3.4361909117393092,4.78436871720066,4711372.444204713,10174964.396504497,25.76741620363519,19.118534724496843,5073254.124191899,10424379.315700894,26.571130215761592,20.08075224593564,4865873.042457473,9612233.52760591,21.037287928932013,20.24694598623944,4595356.192988864,7161986.238869104,20.077891284010555,13.791310368092773
11,4854611.420243016,5492981.514403739,7.443810705842422,7.538917692200094,4816346.359935293,8333470.979642763,27.849709432210325,22.83895066059239,5072281.941225474,8480427.56490632,28.538088116930986,22.932389428484736,4915177.6634870125,9854422.102597611,23.802676294437376,22.07157184313478,4570858.4712857045,5265597.109143849,17.405388273575433,12.906955454925527
12,4358244.871708858,4276514.507347856,10.399475484125869,9.795079031735758,4680609.113987697,7405356.130631587,28.46202497195929,22.09668519797106,5118727.8099448485,7619940.341655135,29.93047912272076,24.16933850795488,4947327.803772689,8858800.942684513,26.43850120182034,23.49768639679669,4744147.492785098,4401494.826340662,13.309823624133628,8.55297593454449
13,4337078.739509748,3877961.0773289343,4.806882499164022,4.738525305085184,4473059.809129507,7777592.394930699,23.92718518223904,20.55213358159321,5244042.101323694,8468650.184121935,26.272916088590005,22.37888941368238,4990528.858292711,10085487.614425253,20.44548119010358,21.757478358724562,4917627.001557626,5089546.069161251,16.786719638994406,11.669483142404118
