,random_expected_cost,random_true_cost,random_expected_value,random_true_value,costben_expected_cost,costben_true_cost,costben_expected_value,costben_true_value,optimal_expected_cost,optimal_true_cost,optimal_expected_value,optimal_true_value,cheap_expected_cost,cheap_true_cost,cheap_expected_value,cheap_true_value,good_expected_cost,good_true_cost,good_expected_value,good_true_value
0,4692628.984545408,4809210.022140043,7.807561883008336,7.162099698123722,4650448.625140047,6006710.236559493,21.78805521949208,20.088716611921058,4790210.5836896105,6015377.055601584,22.11951515708329,20.30991202747677,4767948.239091607,6635585.17092773,18.969011652308698,19.493009099546,4362294.03660073,3691973.0254949853,10.570764411748813,8.875818994093976
1,4982914.611945441,5207192.786850927,9.383975342310242,8.71265445218804,4992570.948475822,7013084.719058942,22.553274454313833,20.15032746364497,4992570.948475822,7013084.719058942,22.553274454313833,20.15032746364497,4944978.153964337,7049011.985360733,17.474498149107898,17.465677765844664,4154815.257399466,4823106.364845831,15.093537912272822,12.561679715315119
2,4728714.031862324,5193053.613926645,8.399787225577219,8.694061406836774,4768843.519656407,5772602.67836217,23.407695613920673,19.95111689963667,4954309.3650058,6049489.469261543,23.854821968643424,20.33732580077338,4979866.671593868,6046271.660531808,21.411173859450948,19.549624815426252,4512457.238350689,5355956.286434549,19.621166042387976,16.46879874443081
3,4355366.836234696,4920208.382734985,7.71149286788665,6.958344931593681,4852416.307851232,6433935.151392102,20.875363518412065,17.292966768815553,5048536.757596789,6468365.584143267,21.458992595624963,17.628469699083258,4666301.377704522,6555812.467433128,15.554863940488419,14.948792203202007,4986669.7209491525,4818984.256098091,14.051561363843783,11.77141573638304
4,4895496.302165766,4662485.828850794,6.35410894306982,6.791840139772186,4838469.720985898,5447898.912667921,22.47336877107696,19.717948406197323,4917432.139552838,5475333.30441579,22.722252866015573,19.714860741556894,4984284.117253311,5778276.092512003,21.43142584644475,20.46221208907667,3585691.743777401,3625580.331893396,11.299410225557414,8.83903666816139
5,3615046.7750961594,3993017.7466746964,6.842137783626285,6.272537739530322,4697012.7792996075,5444462.296740231,22.991906599137117,20.30068747008139,4964737.837912806,5527744.421376212,23.71946602382753,20.819610442584338,4965945.920560962,6239991.318862125,19.09371808417165,17.941559349789387,4179367.057288276,3256804.2247701073,13.142556830540581,10.507611584249691
6,4411810.275958401,4584083.287263842,6.620798049918356,7.364661052837758,4722142.974061258,6159419.6852078065,24.931874621391895,20.622252671714723,4923254.168381513,6257503.229566619,25.68159786779871,21.08515896089639,4862470.084802465,6897749.296491367,18.133067314418636,19.38032679648799,4700488.832661567,4705248.7681951495,16.190318888337043,11.869750314713771
7,4513482.527562247,5420529.47749231,6.895237767886746,7.756612885252835,4941825.642243613,6123913.354689832,21.811700796629907,19.2616158641403,4941825.642243613,6123913.354689832,21.811700796629907,19.2616158641403,4727653.149870358,7165371.843019617,17.96604874032762,17.087591070829074,4671404.76349908,4196309.247462157,13.556901714131442,10.908363315615738
8,4850349.924024533,5019030.583713617,7.046404218978287,7.114638844704443,4969135.89375257,5365706.334814444,23.625491388774194,18.465498371922955,5129878.530537198,5380990.349024722,24.08007982146071,18.43308581584648,4710017.56776544,5744094.090798168,17.2627285751948,15.678809249317153,4759090.012471,5158898.202137088,19.615711291540766,14.694641137292635
9,4531692.046029215,5991894.577089606,4.673817499820516,5.6067972717265135,4724598.547058433,5703155.691743586,20.04101043882338,19.011042183090787,4988083.8932597,5919143.161917839,20.878143565625535,19.932360176579277,4887828.096670832,6289807.946461652,17.937116035596905,19.422448185098624,4761332.049997411,5237951.368384277,13.30511206774731,10.648853929579545
10,4738676.859245271,4749486.924933248,7.684894212530893,7.540925326616284,4654188.503432084,5339517.0194219295,24.16759216349319,20.28149008522339,4957073.962334942,5542286.969824741,25.274925238122556,21.10991163135471,4933356.857711671,5630808.3788399305,19.916341198673038,19.218684428389675,4883252.204677173,5119420.639967559,16.99108889665462,13.516836183195782
11,4842826.1115332,5336959.782131236,7.2459621104921865,7.2152439508017325,4571192.065523253,5738117.832735026,19.9246984113304,19.19969944483173,4967399.393475294,6492358.3428318,21.150359854929334,20.479879339383885,4742031.515600894,6577498.40006288,18.359369487373293,19.8696563718778,4906388.306982656,4854160.709786146,11.783250326290144,9.61796708381422
12,4974533.657091074,5243506.998943353,8.332167059992004,8.354336258043041,4784216.988112402,6417525.345501103,21.914653607275735,21.62060184710069,4973243.391567375,6423318.263851855,22.361857460309988,22.384560144317447,4939459.4910315685,6794536.835377223,18.778630863344006,20.218159555064577,4970427.09505103,5432143.816011137,12.863430767762148,11.750405499863453
