,random_expected_cost,random_true_cost,random_expected_value,random_true_value,costben_expected_cost,costben_true_cost,costben_expected_value,costben_true_value,optimal_expected_cost,optimal_true_cost,optimal_expected_value,optimal_true_value
0,4943563.102677483,5058135.045891331,7.296922459177763,7.496405301330758,4788702.176046366,4798156.159214038,19.093471428800143,18.78207956359887,4992489.676042629,5132984.690748841,19.456371056254913,19.31985748993704
1,4626640.260200912,4625870.1676880615,8.951607375658323,8.623268954825965,4745275.205548317,4905651.2465398135,18.339500261006023,17.635467502458905,4979136.494335517,5151427.544889188,18.948544311389647,18.262215281901714
2,4916661.00010978,5068242.296116977,8.084883811209675,7.49041470945003,4925103.883487513,5020276.175957282,18.52183383655854,17.345732651267134,4987457.549098264,5199730.089403204,18.614672288771573,17.351756043024373
3,4923314.541023559,5267208.463389299,7.039457440867212,7.111734819069249,4672562.845714968,4961313.104323867,20.01958377907613,19.208360614692538,4990658.138444736,5242628.469956238,20.871400151378655,19.9465978148096
4,4532580.051769346,4282314.113963246,4.760883652814661,4.812159144954208,4843713.277710675,5024687.636204717,21.994283028845974,21.423931648013458,5031954.056785865,5179711.126648567,22.56290097968107,21.93278641486025
5,4018170.563301525,4161410.9212700436,5.983875324931098,5.425059154405852,4848598.277464277,5141772.4790115785,19.622847656895274,19.13237095767114,4984995.777794692,5279021.674775847,19.760393153574448,19.376991572684737
6,4697382.76926567,5027774.518414894,5.603622975146635,5.465896106776638,4868510.996373989,4948803.592445024,18.013914478266962,17.66082685722104,5007779.737953124,5029199.303316296,18.295114806640022,18.039871891880715
7,4214298.001324898,4359476.689432581,5.312933838371336,5.280638836373008,4915016.009831296,5034143.974331963,17.9892486069383,17.562699594463282,4992242.606440064,5059645.606619251,18.200601078467184,17.938940478677992
8,4635659.377272814,5344357.715764429,5.748403068467249,6.039696979442367,4780210.958967807,4935629.415905332,17.553507518357396,17.62167281568709,4942859.159981323,5079813.047231162,17.972242602661535,18.080142419800694
9,4333531.785640811,4183646.8871527044,5.316551631550536,5.3371386783562365,4633225.009472043,4701600.303913234,19.348644120588343,18.989846237909813,5007306.043261893,5084765.364472659,20.45348150375491,19.994500952173674
10,4463989.431468639,4341294.7241401095,6.802136638214503,6.931244663179703,4634853.265119949,5038147.833456602,18.74075958345384,18.175533786524095,5027801.248084944,5437042.875302499,19.74841730014726,19.22650945184143
11,4990648.685617398,5225932.224397175,8.850685860077572,8.564045359515086,4779174.737244745,4668164.360746606,20.17870892567243,19.49200488021557,4975286.09029542,4802600.5095069315,20.770534567764575,19.944069120442798
12,4394383.473132336,4526545.46175327,7.302109103937998,7.258827267494378,4587947.561213557,4729354.67714721,17.90592389856367,17.020137165162783,4943420.703312802,5045516.516318355,18.744296135539702,18.20690131985352
13,4451993.006748805,4447681.706430635,8.498327932291987,8.812033261725759,4876438.160078987,5092109.610781748,17.42543428887696,18.27421962702671,5008911.72596688,5197788.957413916,17.630693856613373,18.451284943640765
14,4692978.943867655,4682036.177120506,5.103275313906233,5.354943343606548,4958616.563769585,5280803.945400174,23.374684967438792,22.555974213993586,4958616.563769585,5280803.945400174,23.374684967438792,22.555974213993586
15,4732721.527723543,4570944.862065209,5.221807900472448,5.225745332437666,4861699.442353095,5125922.616007534,19.616401625120467,20.03230654838114,5053215.840043649,5221269.465527175,20.17479385251752,20.64140323293376
16,4720197.692929848,4523181.018564033,6.225127080902021,6.147956269492404,4754672.769084537,4814687.14636673,17.05557748610592,17.155779838656485,5038499.957676943,5063604.768464743,17.54359173997324,17.78315019055862
17,4957156.512528043,5108463.379510418,8.075706580592865,7.761521684866926,4843690.178497337,4755671.590314909,23.275707320019105,23.34265420068302,5037111.314186429,4896819.616991685,23.92080360438744,23.96514687275861
18,4746279.551040385,4633891.210103704,8.102897863992183,8.483005117192754,4611265.622131208,4878829.363074131,15.962490871776168,16.337282495908138,4967593.689611305,5194326.489145219,16.741287244266637,17.054166472172188
19,4589184.135070438,4646174.580668086,6.586494712485518,6.52183416569832,4644065.237234787,5008340.360398694,17.29724567142627,16.203474545103372,5011615.049198365,5281972.377828689,18.228661273269207,16.974425375302808
20,4357167.769369878,4555518.999388071,10.497204817105438,9.92828931456435,4991435.662366182,5132118.9464887725,21.129209346431924,20.488248182017678,4991435.662366182,5132118.9464887725,21.129209346431924,20.488248182017678
21,4826659.29955932,4990277.45032063,8.481809084599515,8.870216847961206,4931214.149224088,5134563.194573718,19.779991235181992,19.788167241494023,5025175.90655381,5181283.816779968,19.824294552374592,19.603281115627553
22,4389428.213038134,4306182.7084342595,9.397094643451148,9.319568646647884,4780396.744518743,4815362.404441869,18.85832548323291,18.244662728110097,5013176.5706696985,5044199.62687167,19.301038915379216,18.76533473274174
23,4773216.9125295505,4641158.331122145,9.10557068003728,8.519918190923637,4806396.933677708,5082680.7955637025,18.814784076374707,17.846031558670713,4989649.331621637,5258993.03191182,19.133318431896477,18.1626517675175
24,4717642.698939687,4641406.342602297,7.925751721832811,8.071282316856333,4673001.8539868025,4654792.719424721,17.98021527675238,17.83815935485859,5002378.887154567,4929672.258218889,18.601988361664443,18.730560444155202
25,4930016.039851005,4870577.941582076,8.047790015110605,7.469041358523957,4953833.403566109,4932291.093333948,22.25226780678148,21.985052098306667,4953833.403566109,4932291.093333948,22.25226780678148,21.985052098306667
26,4413359.692585412,4419000.488146163,6.6866058515508175,7.329179256028754,4827828.563461242,4778430.683905872,20.509581361047726,19.898022894290992,5033621.953370156,4931254.816178425,20.804970327254363,20.060290763598594
27,4802356.032381172,4652673.322932293,7.9014386039806,7.862174940034494,4754350.169071969,4884642.043937477,20.32472716922608,19.892289374212844,5021296.268870229,5126901.104599409,20.839138810897378,20.450063947606086
