,random_expected_cost,random_true_cost,random_expected_value,random_true_value,costben_expected_cost,costben_true_cost,costben_expected_value,costben_true_value,optimal_expected_cost,optimal_true_cost,optimal_expected_value,optimal_true_value
0,4686302.676462881,4809210.022140043,7.871873770584336,7.162099698123722,4835261.702660052,6560859.512712997,22.889824164266656,20.923028389752595,4987015.639328296,6569526.331755089,23.23321717547796,21.144223805308307
1,4959901.5336228935,5207192.786850927,9.222680967354169,8.71265445218804,4987183.61226329,6876679.750312376,23.677800712304588,19.874414348047253,4987183.61226329,6876679.750312376,23.677800712304588,19.874414348047253
2,4519772.585531283,4921056.544961939,6.525801546445635,6.829365846835409,4791950.725867072,5614283.827773419,21.248453606977854,18.316349338619975,5018632.752687719,5840334.308693231,21.961291552285697,19.625572999904584
3,4468920.926060643,4594039.73481869,4.891963382682273,5.836601381887061,4937419.754473111,5905843.690905325,22.501501830367367,21.51117477301929,4937419.754473111,5905843.690905325,22.501501830367367,21.51117477301929
4,4234534.0437794775,4003255.3214795087,6.892656052151778,5.608252953546251,4965038.971051037,7321335.184653472,25.409070127725627,22.579313942493123,4965038.971051037,7321335.184653472,25.409070127725627,22.579313942493123
5,4997180.825264771,4825765.664142534,6.929771822615786,6.814561825438826,4888123.137525985,6625553.64380313,24.053343332735906,20.090452643410032,4888123.137525985,6625553.64380313,24.053343332735906,20.090452643410032
6,4752216.761004583,4585338.267225327,6.242585510522902,6.056451447965681,4685233.0512101175,6905025.683167661,19.817056899769028,17.495393863067534,5043775.941910713,7065179.24773701,20.608363440386913,17.355385610177464
7,4594044.834379845,4448669.985238895,6.155920258390096,6.31292218353306,4553319.759735027,6905122.121512364,20.454685759845802,19.178748625411213,5092390.267364594,7525465.770517742,21.73943633031712,20.469808068579074
8,4219479.830458539,5376427.050269297,8.013496730360684,8.230891470567453,4857459.200028783,6212423.113107062,24.953616374513935,22.0239603877051,4967266.527207261,6411713.929455506,25.296169185089727,22.520930582089484
9,4656660.927993581,4697219.753388974,6.405633268534481,6.516185256135323,4464091.92545702,6334433.599768368,21.677478575657595,21.312120089516924,4943925.43198739,7142178.6747572515,23.24870559713827,22.494225803860417
10,4944023.057920131,5887544.664519583,5.414517634853259,5.684414704491023,4968814.93678993,6341302.768240308,22.986491712152706,20.464787116355403,4968814.93678993,6341302.768240308,22.986491712152706,20.464787116355403
11,4087599.8060993664,3924620.955012048,6.1818529188453475,5.037440524953163,4703514.288879827,6880915.241434397,21.715084106305266,20.784686411373116,5008258.251129234,7042773.897659457,22.412565597735075,21.74076259094354
12,2145659.838855436,2332346.880316621,5.491735989984413,4.618219360511348,4413932.224794867,5496555.038430812,21.68278214852088,18.627626171492082,4972673.168103699,6265585.761555487,23.483929991191907,20.579774779362275
13,4985028.356918661,4793186.848427453,6.9122599662881665,8.19490071895504,4686137.230841029,6342809.56904351,23.92695258788531,19.278393196188652,5068129.235659378,6931829.334431102,25.39934725432139,20.288398309968905
14,4022254.2910984037,3969570.158020058,6.099721272759,7.275680759477427,4937777.3112951815,6409582.915366897,20.307393264456163,18.079857276721498,5082768.535763737,6515136.620287901,20.634672674093892,18.1132606577891
15,4604276.088288436,4271993.850695534,8.590002979278538,8.401386705704137,4717311.105561167,6354659.887455949,21.58287537612178,17.862923478975155,4883236.483669031,6541496.009919577,22.019144276266005,17.89766655034815
16,4135933.2807755144,4887758.478545342,9.32825890919572,9.193442493927346,4681700.237665478,6030143.58968853,22.932842601279834,18.472472659033528,4924647.495153033,6277555.3970730435,23.487977223538092,19.091997756448976
17,4726162.542336579,4662274.449661107,7.2007850971982705,6.663085578129998,4845889.773542148,6094666.101926029,20.595788859501027,18.149409262118922,4979013.309119989,5966102.522368767,20.992705991504604,18.2416860034399
18,4415783.008036601,4519515.463189487,8.609664424542505,8.23515976333682,4663388.3682166,6100098.439289528,20.67112484548958,16.874670847838097,5030506.305011447,6293212.482855486,21.50034405228625,17.371632898793468
19,4903093.145342484,4005588.5297686392,6.750325484078418,5.962528657407104,4657739.172767214,5838271.074067667,19.187477409241936,16.26922713708338,5016812.127745215,6068326.3458546,20.063642316405115,16.762516889569536
20,4122654.9919743338,4355512.525119413,6.575962307559632,6.191914620253618,4985482.360020778,6943013.455489248,23.369128568537295,19.577335355415187,5093750.474717739,6712751.081138801,23.701187762985164,20.01288117371234
21,4522311.563031193,4105509.7372221043,8.797282513235723,7.868402259468237,4998089.739021646,5828347.707851838,23.82037074735623,21.96476101798916,4998089.739021646,5828347.707851838,23.82037074735623,21.96476101798916
22,4949791.975036997,5148594.335008498,6.838308218318334,7.602173072600021,4790518.43152579,5909487.775292056,18.683447879120713,16.685230074873648,4966471.961685625,6025295.079642449,19.114579151364637,16.70069228931676
23,4558619.222940954,4528961.394392481,6.202813187975222,7.679104312237379,4944956.625362486,6423827.071477506,23.126206743007256,20.09667313315447,5083487.412205978,6199007.69657446,23.380408448598168,19.54051689160355
24,4324726.639671623,4645246.697639509,6.870110934468615,6.586403099521188,4608189.123421087,6126479.864958718,21.87673636778169,21.34348278775022,4936972.068657124,6690444.295172297,22.833659978691394,22.179909933027243
25,4686285.65889059,5087079.709562251,4.588746043817764,4.61277014444848,4724118.009389235,6902169.615950916,22.518938571716127,21.50028156466712,4895674.938176463,6848108.869547968,22.985039337985178,21.866490009400756
26,4921966.428720072,5250659.795793791,7.311432655194382,7.606289341649764,4580668.452045729,6319983.815060938,18.91352949092317,17.943396027571247,5065381.192661079,6640555.294720134,20.31534101812884,18.907112989428903
27,2893255.447052223,2250973.8375599375,2.503994730871423,2.531565155491669,4568410.813021835,5894837.035857801,20.551556608323924,18.69196686799642,4994343.256456815,6289574.343810583,21.907350955981546,19.695910636940596
28,3895220.979275739,3674385.1640088977,4.439384641970281,4.863547465843835,4977924.456059568,6493860.224517863,25.686659379738384,24.31228215153677,4977924.456059568,6493860.224517863,25.686659379738384,24.31228215153677
29,4949062.51836774,5011322.802862084,7.955268916500863,7.4627098288447895,4619252.9316664,5399593.054839452,20.157260910430395,15.695742668411999,4971430.722486129,5623246.3917877935,21.34857199657286,16.926397467507254
30,4830269.660993406,4551019.792378814,10.003380351751412,9.027397705516949,4588007.307826691,6386225.813559237,19.690170925300567,18.539642853310067,5010787.743582116,6508547.915198716,20.83866344437274,19.22672378748938
31,4887747.5787986405,4829267.57009319,7.881863196602172,7.4166022801569955,4894335.003580455,5865006.655484578,24.504505784568448,21.76668678472179,5107236.166873365,5807540.200896959,25.226000587500188,21.926035229237577
32,4395801.739228625,4263351.168154541,5.52834793483456,5.92564571548687,4879695.79909258,6626096.05897623,23.42106375808089,20.67114891412007,4936312.345158517,6622128.529290796,23.550055756403708,20.25811881645188
33,4807338.277309072,5330743.612989036,5.513901810042103,4.966546041952583,4679332.048347013,5827002.082339686,18.45733058601641,16.415186979146092,5058702.21644256,6248869.063103594,19.298951402136865,16.794290286163694
34,4833921.39983959,4982599.873651695,9.874922362761803,9.411795836763856,4897787.375673207,5877044.6412015315,22.048407452625476,19.13011096010469,5005067.315420999,5899357.414943034,22.103514546156354,18.58098239004857
35,4648280.10520679,5062969.4977851,7.0961338505784886,6.392354689081054,4905868.121862528,6019422.580640374,20.30349978071239,18.27280433055412,4905868.121862528,6019422.580640374,20.30349978071239,18.27280433055412
36,4139914.5932082515,4502776.6151151685,5.1865665872060704,7.07479181199698,4591549.419808055,7139506.007037912,24.057329750011544,19.16237395683594,4984974.217748376,7183625.011459034,25.07779150507804,19.79696537758023
37,4542656.751783538,3679411.3843374914,6.363757803705958,5.992971428230291,4648562.925918326,5921053.4138616985,20.54675184813985,18.13837385921874,4990064.5294618495,6195958.914990968,21.682467094913168,19.029816644906507
38,4756570.937084272,4954274.991738588,6.993021591444912,7.797090054189225,4688549.931012927,5318843.7083120495,19.42697682142323,17.77558642078846,5040004.381592987,5579203.011965663,20.355854367605634,18.944871905611365
39,4450788.752727291,4553002.777972437,7.737408719985195,7.2557391080078375,4758046.7167599285,4824940.867507058,19.68262287741611,17.781520634152848,5051659.007086705,5165112.910279103,20.26579588153312,18.313310612233266
40,4600757.446511742,4081282.3031406086,5.764214953953999,5.903962767398441,4831590.350411941,6130369.292147572,20.90505984366026,18.040351763815192,4983199.724719745,6249416.755864821,21.28325742348568,18.1774888701002
41,4936309.651572955,4677980.55987554,7.123225017775733,5.984547609143606,4493291.687290868,5817809.298603797,22.384285535978165,19.59180983876224,4909358.084046663,6302038.952806281,23.8264893350882,20.430377575077888
42,4814412.943686977,3681668.259823843,5.903286892605676,5.189583465237336,4925965.282448595,7083634.574260285,22.04898829671825,18.42760001931531,5087338.164330654,7065028.835439241,22.436796165448023,18.52477024918455
43,4819097.651279302,5008317.4764004005,7.267985791630144,6.619514081415732,4791233.619576789,6646112.195547813,23.633341924160202,20.448485594133405,5047623.555439922,6856274.783962206,24.304251464384183,21.31987303778939
44,3613022.3104714793,3277655.329528724,6.013631387113585,5.191758110143312,4507269.481339163,5906916.850030001,19.736661400790922,19.638279337459146,5046288.168385306,6256035.300258244,21.287019296049458,19.98739882526317
45,4653662.917736373,4505513.033617547,4.852540076508586,4.478645391977436,4973663.479196034,6277489.926967976,20.444806560359456,17.76876842146951,5099621.130317704,6261879.582664082,20.662655583999676,18.231429670288247
46,4955112.71198646,4646369.797326129,8.113113061095572,8.793232410716591,4845567.303779941,5949979.229344299,23.336308026071322,21.178570039879972,5022260.8363530375,6120190.059984955,23.81056106485369,20.777039581065722
47,4393207.173464454,4336607.601233595,5.5232780406985515,5.994674181020481,4504536.060929724,5936131.1836849,23.850599834709147,21.542452789340082,5043936.584408786,6454235.346054668,25.768179555999236,23.219881607155997
48,4835830.98263236,4262984.191452682,6.448348034995153,6.85543221991158,4657473.90708191,6173888.276657311,15.915241818361899,14.357753515732457,4905065.53539532,6386027.52722383,16.41652342752639,14.53247583639346
49,4825004.312155889,4481472.394155164,5.899443094936552,7.086738901253176,4841818.50365407,6372564.023580594,22.650485664314207,21.794852363086,4985106.624340876,6367136.990177329,23.110481357561778,21.88769580555939
50,4085991.99439572,3906165.851722793,4.946952843900931,4.939144364820809,4898853.474901069,6547220.095878909,26.272702607202376,22.68351016473513,4929311.468899183,6552958.452407988,26.28912026915906,22.973181402667485
51,4302110.251860269,3880783.4573881957,3.7182392251260086,5.123144443810164,4894815.948027225,6570190.481218889,24.69281327958095,19.226580074031475,5037625.17919903,6683183.093268417,24.944099952290465,19.986156090742774
52,4442026.803828061,5072373.091394702,7.995800304334953,7.567722632037662,4454869.138325106,6147822.104088601,20.275714682276003,17.47426615465911,4972718.69969402,6646482.548603296,21.796638866435238,18.753445351635097
53,4485302.115987938,4815332.817788097,9.995236424677772,9.176486587556038,4751028.212326769,5555219.190438046,21.422356906033535,17.0879003733298,4953344.857118154,6431028.8906364925,21.888213960029507,18.45043675199986
54,4948329.518087634,4850585.875633187,5.970275417867661,5.518618135132496,4763345.339108222,5581113.827537451,19.998634334761785,17.337939555902373,4930347.353218641,5971874.552736672,20.37693725996421,18.220660558854895
55,4636714.924616495,4846170.000024629,8.122714410577096,8.59661386115732,4885749.989290912,6282146.5959134195,20.5975438923984,18.31640712821479,5191470.163282589,6030984.832110313,20.885610245562127,18.773830345918185
56,4955344.179928077,4830866.689729846,6.550957558874675,6.299107500485263,4985796.566999895,6367529.51918364,23.9539714814613,19.666740906857292,4985796.566999895,6367529.51918364,23.9539714814613,19.666740906857292
57,4411467.830524095,4180228.212729281,8.068480864270308,8.232149260944896,4889066.690959606,6368535.088624395,20.70896886596655,18.35065423824891,4944188.281104924,6591622.548325397,20.783259448866914,18.975937618269874
58,4994084.503271764,4452387.982441986,6.257506739211436,4.9233459888415325,4984892.730791747,6542674.021860153,20.94210722457909,17.417094507800616,4984892.730791747,6542674.021860153,20.94210722457909,17.417094507800616
59,4844843.107412169,4338450.4741854975,5.587207373964869,5.285609994404742,4984370.399277434,7068566.726153188,23.28727949707457,20.769532837139167,4984370.399277434,7068566.726153188,23.28727949707457,20.769532837139167
60,4551593.785811679,4453497.920614361,7.942387645124751,8.071478814573771,4754744.420494372,6375270.426332281,22.957063742874997,20.389531544039578,5037411.492430819,6560512.785188866,23.886632543420486,21.34426510131237
61,4922735.536247218,5052993.520946967,8.65351205597711,9.066352132410987,4772448.915246873,6438019.966605576,21.937071513716415,18.497730948527636,4941983.970648559,6443402.749887032,22.215191003266828,18.507401515116026
