,random_expected_cost,random_true_cost,random_expected_value,random_true_value,costben_expected_cost,costben_true_cost,costben_expected_value,costben_true_value,optimal_expected_cost,optimal_true_cost,optimal_expected_value,optimal_true_value,cheap_expected_cost,cheap_true_cost,cheap_expected_value,cheap_true_value,good_expected_cost,good_true_cost,good_expected_value,good_true_value
0,4323896.1482481435,4591450.381438717,6.765662529482117,7.914499315354076,4756153.501766252,10157894.675460882,28.04394547362343,23.192684290861543,5135481.31454897,10247388.652544722,29.105290728969422,24.03189142336117,4908912.6713839155,11971652.25395288,24.443416919357972,24.909749230627334,4744211.3892371785,4973390.188740368,13.671030745957319,8.905218774287427
1,4992272.852255048,5788508.077115316,8.525683922697503,8.489152347970537,4669034.747418363,10812540.64375361,27.637397948478476,21.721895251685424,4918833.915348899,10095735.34458511,28.324298690740175,21.974490666300646,4809678.0803208565,11716731.353632627,23.538240042430452,23.568089262643145,4893654.897436141,4222051.948129585,12.153988947884617,8.371249268792766
2,4407394.066516481,5537231.239098562,4.750141805949177,6.221678682485478,4844351.13088908,10658605.693921413,25.546148812061116,19.72077010003858,5148110.871622701,9859980.379787453,26.275600169022887,18.98506905828064,4726159.60770989,12810153.177252421,19.227077093818558,20.857464530847032,4550837.623982323,4386596.326579967,16.736990386378395,11.617018898143769
3,3548023.679346624,5402078.681562597,6.792931993088795,5.660273323809124,4584359.237040736,12178042.297924494,33.19361101000532,27.973724265794786,5084539.504000312,12312590.852971,34.90268616442216,29.15469388587256,4773142.243409785,14801602.898068316,30.062005221126178,29.065760718051738,4680012.090950746,4978681.433331373,23.052899279336533,15.44885365062973
4,3810536.6511370586,2709765.145339393,2.72073458480713,3.3331010918281923,4906761.894444518,9318973.156921495,29.234836102017198,24.577893917907502,5024354.071750499,9182041.84412025,29.662731303228096,24.44339506369078,4827361.727223524,11357277.40371418,26.041952797771483,24.24343678716189,4896767.376739295,4461924.274137169,14.492375021880832,9.75320416569369
5,4773160.115915049,5634037.402545327,6.881271996642535,8.368679513432205,4723883.939797931,10215129.495363394,32.14945262245051,24.38165032809385,5031567.205029235,10333945.096829535,32.84705495056598,24.26585935022722,4778660.280565966,11965820.024954066,26.578726376013947,26.371904638288534,4456034.054003436,4975150.4039820265,15.947453554106312,11.211240499004798
6,4543522.503057754,4681595.258589828,7.270646008062278,7.502862209977801,4908979.702172111,11025090.84440241,31.65615457364569,24.901655702026662,4986867.500303908,10862537.453833047,31.8264250781958,24.77540790634144,4949456.845089395,13738249.252877243,28.50768807175416,25.93335433134159,4163952.7745813928,3633900.0206819195,15.75903676499416,10.39259645697723
7,4374710.035333135,4251557.659141472,7.552604454355534,10.085331229015036,4922146.990784093,11747719.223493382,32.31562036798504,25.867091236643596,5018068.251246709,11476440.676663743,32.58947755698274,25.926299253312248,4771817.317837393,12704959.716452042,28.50492300036567,26.226830679220793,4868144.519078357,4709676.49680709,13.188407021261341,8.554706829266555
8,4676546.976000927,4472900.664256879,5.283748617297013,6.983305729452827,4753949.449346224,11964459.270692758,33.96841555652356,27.48634609101628,4838225.853171201,11551584.471355617,34.17675066832337,27.09634068564062,4706816.747041354,11944458.563256422,29.586632279305448,28.090977351555356,4791131.079697159,9013516.225384785,23.58145138342111,16.195483978480915
9,4673284.468961295,3612171.436228545,4.20308062171013,3.5695995644564915,4706681.58709477,8859552.144236773,27.31678000492512,20.056479722871714,5175453.982164671,8968051.491257666,28.92325650590913,20.875493987558276,4785365.85156228,9895950.243110655,19.05929212605415,20.210750753990773,4397236.02244308,5551882.037365537,17.281300230773788,10.628960214517553
